"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr14",75142443,75142481,"unknown_circ_001375",2,"-",2,2,2,2,156,30,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","14__75142444__75142481",2
"chr5",10258345,37062304,"unknown_circ_009744",1,"+",0.5,1,1,0.5,30,30,"unknown",0.5,0,1,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","SUPPORT_INSIDE_SPLICE_JUNCTION","1","5__10258346__37062304",1
"chr20",24943910,24944051,"unknown_circ_015346",1,"-",2,2,2,2,132,82,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","20__24943911__24944051",1
"chr10",96093146,96114850,"unknown_circ_013724",1,"-",2,2,2,2,120,32,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__96093147__96114850",1
"chr2",36615114,36669878,"unknown_circ_007728",3,"+",3,3,3,3,68,84,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","2__36615115__36669878",3
"chr3",149613259,149639014,"unknown_circ_008044",1,"+",1,1,1,1,30,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__149613260__149639014",1
"chr12",50848096,50860903,"unknown_circ_002384",1,"+",1,1,1,1,14,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__50848097__50860903",1
"chr11",65161043,65161896,"unknown_circ_010075",1,"+",1,1,1,1,2,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__65161044__65161896",1
"chr8",128954638,128954734,"unknown_circ_020594",1,"-",1,1,1,1,20,124,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","8__128954639__128954734",1
"chr1",117525529,221319861,"unknown_circ_012645",1,"-",1,1,1,1,128,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__117525530__221319861",1
"chr21",34924436,34924499,"unknown_circ_000940",5,"-",6,6,5,6,70,148,"unknown",6,0,0,1,"GTAG","N/A","SHORT","N/A","0","21__34924437__34924499",5
"chr2",63206325,63223901,"unknown_circ_018935",1,"+",1,1,1,1,12,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__63206326__63223901",1
"chr5",43122145,43162033,"unknown_circ_015857",1,"+",1,1,1,1,78,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__43122146__43162033",1
"chr12",110922882,110925748,"unknown_circ_010361",3,"+",3,3,3,3,132,92,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__110922883__110925748",3
"chr17",123456,43222440,"unknown_circ_000023",1,"+",1,1,1,1,2,94,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","17__123457__43222440",1
"chr9",139301596,139302390,"unknown_circ_021120",1,"-",1,1,1,1,8,120,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__139301597__139302390",1
"chr1",115262199,115263338,"unknown_circ_013064",3,"-",4,4,4,4,66,116,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","1__115262200__115263338",3
"chr6",42902212,42903408,"unknown_circ_010597",2,"+",4,4,4,4,58,96,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","6__42902213__42903408",2
"chr11",72065351,72070052,"unknown_circ_005722",3,"-",3,3,2,3,92,42,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","11__72065352__72070052",3
"chr10",12595223,12595355,"unknown_circ_014186",2,"+",2,2,1,2,130,4,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__12595224__12595355",2
"chr2",15514731,15651474,"unknown_circ_003550",1,"-",2,2,2,2,102,34,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","2__15514732__15651474",1
"chr15",40475914,40494895,"unknown_circ_012428",2,"+",3,3,3,3,108,66,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","15__40475915__40494895",2
"chr12",64738980,128982930,"unknown_circ_016356",1,"-",1,1,1,1,2,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","12__64738981__128982930",1
"chr1",21093905,221319861,"unknown_circ_006989",1,"-",1,1,1,1,128,4,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__21093906__221319861",1
"chrX",107977896,107977932,"unknown_circ_011196",1,"-",2,2,2,2,140,36,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","2","X__107977897__107977932",1
"chr9",4117767,4118881,"unknown_circ_011335",2,"-",4,4,2,4,138,130,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","9__4117768__4118881",2
"chr19",47291470,47291540,"unknown_circ_001174",1,"+",2,2,2,2,120,88,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","19__47291471__47291540",1
"chr16",14645877,14649566,"unknown_circ_022684",1,"-",1,1,1,1,22,76,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","16__14645878__14649566",1
"chr17",4927548,4927651,"unknown_circ_002011",1,"+",1,1,1,1,108,14,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","17__4927549__4927651",1
"chr1",39879693,39879888,"unknown_circ_005556",1,"+",2,2,2,2,74,30,"unknown",2,1,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","2","1__39879694__39879888",1
"chr3",23996027,23996294,"unknown_circ_010620",1,"+",2,2,2,2,36,106,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__23996028__23996294",1
"chrX",114865971,114866079,"unknown_circ_014561",1,"+",1,1,1,1,18,102,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","X__114865972__114866079",1
"chr6",7176887,7189555,"unknown_circ_005405",4,"+",4,4,4,4,134,64,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","6__7176888__7189555",4
"chr2",42836597,42841334,"unknown_circ_002147",1,"+",2,2,2,2,80,10,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__42836598__42841334",1
"chr2",1680749,1680800,"unknown_circ_001294",1,"+",2,2,2,2,104,28,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","2__1680750__1680800",1
"chr12",121000788,121000873,"unknown_circ_008938",1,"+",1,1,1,1,54,74,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","12__121000789__121000873",1
"chr12",133297263,133297803,"unknown_circ_000957",4,"+",5,5,5,5,102,124,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","12__133297264__133297803",4
"chr14",93760203,93762503,"unknown_circ_000927",11,"-",11,11,7,11,104,44,"unknown",11,0,0,1,"GTAG","N/A","","N/A","0","14__93760204__93762503",11
"chr20",13509079,13550233,"unknown_circ_011323",5,"-",6,6,6,6,86,124,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","20__13509080__13550233",5
"chr20",47631249,47631323,"unknown_circ_017799",1,"+",1,1,1,1,50,90,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","20__47631250__47631323",1
"chr10",121662310,121668642,"unknown_circ_005439",1,"+",2,2,2,2,20,130,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__121662311__121668642",1
"chr17",27613916,27614131,"unknown_circ_005954",1,"+",1,1,1,1,64,54,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","17__27613917__27614131",1
"chr1",113551085,113551113,"unknown_circ_018175",1,"-",1,1,1,1,12,170,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","1__113551086__113551113",1
"chr3",72890195,72893574,"unknown_circ_019850",1,"-",1,1,1,1,38,72,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__72890196__72893574",1
"chr6",44217188,44217252,"unknown_circ_013355",1,"-",1,1,1,1,52,12,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","6__44217189__44217252",1
"chr11",43374217,134099747,"unknown_circ_016830",1,"+",1,1,1,1,2,2,"unknown",1,1,2,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","11__43374218__134099747",1
"chr3",135719900,135722335,"unknown_circ_007182",2,"+",2,2,1,2,124,12,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__135719901__135722335",2
"chrX",2793850,2799265,"unknown_circ_008569",1,"+",2,2,2,2,122,32,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","X__2793851__2799265",1
"chr4",87685745,87689129,"unknown_circ_006438",1,"+",1,1,1,1,84,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__87685746__87689129",1
"chr11",73418464,73431944,"unknown_circ_008338",5,"-",3,5,4,3,6,28,"unknown",3,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","1,4","11__73418465__73431944",5
"chr9",139317912,139318064,"unknown_circ_021236",1,"-",1,1,1,1,12,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__139317913__139318064",1
"chr6",43112205,43112322,"unknown_circ_014908",1,"-",1,1,1,1,114,28,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","6__43112206__43112322",1
"chr12",109505328,109511337,"unknown_circ_002375",1,"+",2,2,2,2,74,104,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__109505329__109511337",1
"chr10",88857659,88857796,"unknown_circ_017851",1,"+",1,1,1,1,12,24,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","10__88857660__88857796",1
"chr14",50053347,50053385,"unknown_circ_020200",1,"+",1,1,1,1,66,12,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","14__50053348__50053385",1
"chr16",23650622,23650720,"unknown_circ_003430",1,"+",1,1,1,1,12,24,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","16__23650623__23650720",1
"chr13",58240601,58363315,"unknown_circ_009166",1,"+",1,1,1,1,82,42,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","13__58240602__58363315",1
"chr3",13420411,13441361,"unknown_circ_019364",1,"-",1,1,1,1,36,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__13420412__13441361",1
"chr5",50643776,138941321,"unknown_circ_023069",1,"+",1,1,1,1,30,142,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","5__50643777__138941321",1
"chr17",74392208,74395072,"unknown_circ_006956",1,"-",2,2,2,2,72,34,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","17__74392209__74395072",1
"chr8",26217684,26223922,"unknown_circ_006933",2,"+",2,2,2,2,20,80,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","8__26217685__26223922",2
"chr1",214560186,214576296,"unknown_circ_016592",1,"-",1,1,1,1,26,108,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__214560187__214576296",1
"chr1",231081134,231097049,"unknown_circ_003249",6,"-",7,7,5,7,100,62,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","1__231081135__231097049",6
"chr5",137013233,137028136,"unknown_circ_009326",3,"-",3,3,1,3,40,86,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__137013234__137028136",3
"chr2",24181170,24207701,"unknown_circ_015643",1,"+",1,1,1,1,26,72,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__24181171__24207701",1
"chrM",13855,14024,"unknown_circ_009027",1,"-",1,1,1,1,16,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","M__13856__14024",1
"chr9",23659416,23672690,"unknown_circ_009266",1,"-",2,2,2,2,66,26,"unknown",2,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","9__23659417__23672690",1
"chr11",134128408,134128978,"unknown_circ_009983",1,"+",1,1,1,1,104,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__134128409__134128978",1
"chr21",30698553,30698607,"unknown_circ_020902",1,"-",1,1,1,1,10,172,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","21__30698554__30698607",1
"chr18",12999419,13030607,"unknown_circ_000745",3,"+",2.33333333333,3,3,2.33333333333,110,24,"unknown",2.33333333333,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","18__12999420__13030607",3
"chr1",45098014,92772833,"unknown_circ_019164",1,"+",1,1,1,1,54,40,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__45098015__92772833",1
"chr11",67046670,67050289,"unknown_circ_001704",1,"+",1,1,1,1,112,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__67046671__67050289",1
"chr8",37623043,37623873,"unknown_circ_000244",47,"+",56,56,34,56,106,116,"unknown",56,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","8__37623044__37623873",47
"chr7",3425152,3479888,"unknown_circ_021712",2,"+",2,2,2,2,70,50,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","7__3425153__3479888",2
"chr8",21832184,21837714,"unknown_circ_007927",1,"+",2,2,2,2,114,74,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","8__21832185__21837714",1
"chr1",62160368,62162206,"unknown_circ_009052",4,"-",8,8,4,8,118,46,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","1__62160369__62162206",4
"chr15",86299052,86301220,"unknown_circ_013106",1,"-",1,1,1,1,4,132,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__86299053__86301220",1
"chr9",127446879,127447265,"unknown_circ_014758",1,"-",2,2,2,2,88,82,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__127446880__127447265",1
"chr2",55494712,219561249,"unknown_circ_002660",18,"+",14,18,12,14,100,6,"unknown",14,0,0,1,"GTAG","N/A","HUGE","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","8,3","2__55494713__219561249",18
"chr14",50585414,50585450,"unknown_circ_019388",1,"+",1,1,1,1,174,2,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","14__50585415__50585450",1
"chr9",88200377,88248289,"unknown_circ_012940",1,"-",2,2,2,2,106,128,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__88200378__88248289",1
"chr14",31139461,31144271,"unknown_circ_014398",2,"+",2,2,2,2,94,126,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","14__31139462__31144271",2
"chr15",101968096,101983865,"unknown_circ_016818",1,"-",1,1,1,1,118,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__101968097__101983865",1
"chr17",40491331,40497670,"unknown_circ_005181",1,"-",1,1,1,1,86,50,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__40491332__40497670",1
"chr2",101126595,219827718,"unknown_circ_020657",1,"-",1,1,1,1,2,2,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","2__101126596__219827718",1
"chr8",42761315,42785315,"unknown_circ_004941",2,"+",2.5,3,3,2.5,34,56,"unknown",2.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","8__42761316__42785315",2
"chr1",52759124,52761649,"unknown_circ_007947",2,"+",2,2,1,2,26,12,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__52759125__52761649",2
"chr19",44600495,44602041,"unknown_circ_006882",3,"+",5,5,5,5,76,126,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","19__44600496__44602041",3
"chr3",48296035,128902120,"unknown_circ_002585",1,"-",1,1,1,1,30,76,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","3__48296036__128902120",1
"chr16",69348520,69348967,"unknown_circ_006557",1,"-",1,1,1,1,38,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__69348521__69348967",1
"chr15",60745801,60770378,"unknown_circ_022935",1,"-",1,1,1,1,4,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__60745802__60770378",1
"chr8",6182771,28903933,"unknown_circ_019210",1,"+",1,1,1,1,4,4,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","8__6182772__28903933",1
"chr12",132402701,132402739,"unknown_circ_001803",1,"-",1,1,1,1,28,148,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","12__132402702__132402739",1
"chr10",104141917,104141980,"unknown_circ_009429",1,"-",2,2,2,2,34,58,"unknown",2,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","10__104141918__104141980",1
"chr12",22635490,22659753,"unknown_circ_005630",2,"-",3,3,3,3,108,82,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__22635491__22659753",2
"chr3",120469369,120469847,"unknown_circ_008677",4,"+",5,5,5,5,128,92,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","3__120469370__120469847",4
"chr1",21226400,21231436,"unknown_circ_003335",1,"+",1,1,1,1,36,76,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__21226401__21231436",1
"chr20",43607083,43653771,"unknown_circ_008134",1,"+",1,1,1,1,50,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__43607084__43653771",1
"chr13",56756556,99736795,"unknown_circ_015516",1,"+",1,1,1,1,2,132,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","13__56756557__99736795",1
"chr21",47768925,47769734,"unknown_circ_001625",4,"+",4,4,4,4,116,88,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","21__47768926__47769734",4
"chr15",67466613,67467397,"unknown_circ_020626",1,"+",1,1,1,1,10,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__67466614__67467397",1
"chr3",37162982,37170640,"unknown_circ_017730",1,"-",0.5,1,1,0.5,58,40,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","3__37162983__37170640",1
"chr3",67659878,67670625,"unknown_circ_012303",1,"-",2,2,2,2,76,110,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__67659879__67670625",1
"chr12",6691780,6705191,"unknown_circ_022821",1,"-",0.5,1,1,0.5,26,12,"unknown",0.5,2,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS,SUPPORT_CLOSURE,WARN_UNRESOLVED_EXTRA_BACKSPLICE","1,1,1","12__6691781__6705191",1
"chr5",154317592,154317673,"unknown_circ_003675",1,"+",1,1,1,1,62,86,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","5__154317593__154317673",1
"chr4",100805218,100808511,"unknown_circ_006188",1,"-",1,1,1,1,12,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__100805219__100808511",1
"chr9",130648136,130648235,"unknown_circ_014381",1,"+",1,1,1,1,142,38,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","9__130648137__130648235",1
"chr7",73947377,73947559,"unknown_circ_014427",1,"+",1,1,1,1,52,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__73947378__73947559",1
"chr9",72328080,72328191,"unknown_circ_017096",1,"+",1,1,1,1,70,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__72328081__72328191",1
"chr8",38194822,38205733,"unknown_circ_015058",1,"-",1,1,1,1,72,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__38194823__38205733",1
"chr4",39850470,39851272,"unknown_circ_007079",1,"-",1,1,1,1,28,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__39850471__39851272",1
"chr11",118656760,118657227,"unknown_circ_022165",1,"-",1,1,1,1,88,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__118656761__118657227",1
"chr7",6322961,101273024,"unknown_circ_011257",1,"-",1,1,1,1,58,2,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","7__6322962__101273024",1
"chrX",30265506,30265589,"unknown_circ_006837",1,"+",1,1,1,1,30,144,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","X__30265507__30265589",1
"chr17",42956923,42959090,"unknown_circ_000689",1,"-",2,2,2,2,84,36,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","17__42956924__42959090",1
"chr3",172363412,172365904,"unknown_circ_002938",2,"-",2,2,1,2,42,84,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__172363413__172365904",2
"chr8",1851446,1857636,"unknown_circ_019626",1,"+",1,1,1,1,100,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__1851447__1857636",1
"chr9",33986757,33998862,"unknown_circ_015846",4,"-",4,4,3,4,118,120,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","9__33986758__33998862",4
"chrX",73061396,73071419,"unknown_circ_022784",1,"-",1,1,1,1,100,32,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","X__73061397__73071419",1
"chrX",83351201,83375035,"unknown_circ_008517",2,"-",4,4,2,4,84,54,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","X__83351202__83375035",2
"chr17",57776231,57777550,"unknown_circ_006611",1,"-",1,1,1,1,4,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__57776232__57777550",1
"chr11",108029646,108032907,"unknown_circ_001480",1,"-",1,1,1,1,110,16,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__108029647__108032907",1
"chr16",2812211,2812430,"unknown_circ_010962",1,"+",1,1,1,1,70,62,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__2812212__2812430",1
"chr1",225706952,225707015,"unknown_circ_018623",1,"-",1,1,1,1,58,110,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","1__225706953__225707015",1
"chr15",28858748,28858813,"unknown_circ_017610",1,"-",1,1,1,1,42,12,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","15__28858749__28858813",1
"chr7",111448876,111462512,"unknown_circ_001743",1,"-",0.5,1,1,0.5,84,14,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","7__111448877__111462512",1
"chr15",61194520,61195883,"unknown_circ_001765",2,"-",2,2,2,2,60,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","15__61194521__61195883",2
"chr17",59853761,59857762,"unknown_circ_000895",5,"-",5,5,3,5,100,94,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","17__59853762__59857762",5
"chr1",58971731,59000003,"unknown_circ_004330",2,"-",2,2,2,2,78,86,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__58971732__59000003",2
"chr5",65479761,65500154,"unknown_circ_001389",1,"+",1,1,1,1,112,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__65479762__65500154",1
"chr11",62402292,62407203,"unknown_circ_018801",1,"-",1,1,1,1,6,116,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","11__62402293__62407203",1
"chr19",19744956,19745335,"unknown_circ_004675",1,"+",1,2,2,1,100,14,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","1,2","19__19744957__19745335",1
"chr2",25830104,25875530,"unknown_circ_013298",2,"-",3,3,3,3,124,50,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","2__25830105__25875530",2
"chr10",13629444,13629634,"unknown_circ_017331",1,"-",1,1,1,1,88,6,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","10__13629445__13629634",1
"chr15",77653656,77657567,"unknown_circ_013753",2,"-",3,3,3,3,52,134,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","15__77653657__77657567",2
"chr11",47602386,109709499,"unknown_circ_014293",1,"+",1,1,1,1,138,4,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","11__47602387__109709499",1
"chr12",56638508,56638718,"unknown_circ_012984",1,"-",0.5,1,1,0.5,52,36,"unknown",0.5,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_SPLICE_JUNCTION","1","12__56638509__56638718",1
"chr2",242605278,242605325,"unknown_circ_002393",1,"-",1,1,1,1,42,152,"unknown",1,0,0,2,"GTAG","N/A","SHORT,WARN_AMBIGUOUS_BP","N/A","0","2__242605279__242605325",1
"chr11",28428559,28445911,"unknown_circ_009404",1,"+",1,1,1,1,2,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__28428560__28445911",1
"chr8",59547747,59555632,"unknown_circ_017135",1,"-",1,1,1,1,34,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__59547748__59555632",1
"chr11",129752618,129752877,"unknown_circ_018638",1,"-",1,1,1,1,20,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__129752619__129752877",1
"chr14",72165697,72176381,"unknown_circ_021601",1,"+",1,1,1,1,34,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__72165698__72176381",1
"chr19",34687538,34706566,"unknown_circ_013635",1,"+",1,1,1,1,46,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__34687539__34706566",1
"chr19",4977922,4977949,"unknown_circ_005296",1,"+",2,2,2,2,44,144,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","19__4977923__4977949",1
"chr16",84599883,84599917,"unknown_circ_022958",1,"+",1,1,1,1,78,44,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","16__84599884__84599917",1
"chr11",110101328,110101381,"unknown_circ_004803",1,"-",2,2,2,2,116,52,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","11__110101329__110101381",1
"chr6",2834107,2840828,"unknown_circ_022324",1,"-",1,1,1,1,88,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__2834108__2840828",1
"chr19",3631462,3631763,"unknown_circ_022585",1,"+",1,1,1,1,54,86,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__3631463__3631763",1
"chr17",49067810,49071296,"unknown_circ_001475",2,"-",3,3,3,3,110,96,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","17__49067811__49071296",2
"chr11",63764001,63768992,"unknown_circ_011927",1,"+",1,1,1,1,52,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__63764002__63768992",1
