"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr19",17325092,17325227,"unknown_circ_000500",1,"+",1,1,1,1,2,8,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__17325093__17325227",1
"chr19",981053,20975748,"unknown_circ_008205",1,"-",1,1,1,1,4,106,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","19__981054__20975748",1
"chr4",56277780,56284331,"unknown_circ_024964",1,"+",1,1,1,1,98,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__56277781__56284331",1
"chr20",60926759,60928307,"unknown_circ_019561",1,"-",1,1,1,1,108,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__60926760__60928307",1
"chr5",77714598,77755185,"unknown_circ_023384",1,"+",1,1,1,1,36,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__77714599__77755185",1
"chr20",34446223,34451322,"unknown_circ_006077",1,"+",1,1,1,1,92,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__34446224__34451322",1
"chr10",70190192,70196998,"unknown_circ_017796",1,"-",1,1,1,1,94,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__70190193__70196998",1
"chr9",6477621,6482099,"unknown_circ_016314",1,"+",2,2,2,2,40,118,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__6477622__6482099",1
"chr7",138763297,138774505,"unknown_circ_006144",1,"-",2,2,2,2,110,90,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__138763298__138774505",1
"chr1",246754813,246797889,"unknown_circ_009989",1,"+",1,1,1,1,88,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__246754814__246797889",1
"chr6",76331247,76344527,"unknown_circ_003456",8,"+",9,9,6,9,124,116,"unknown",9,0,0,1,"GTAG","N/A","","N/A","0","6__76331248__76344527",8
"chr9",117185740,117185774,"unknown_circ_012141",1,"+",1,1,1,1,132,20,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","9__117185741__117185774",1
"chr5",56526672,56527148,"unknown_circ_009011",3,"+",3,3,3,3,118,48,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__56526673__56527148",3
"chr8",62430086,62438671,"unknown_circ_011194",1,"-",1,1,1,1,58,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__62430087__62438671",1
"chr7",5680784,5681007,"unknown_circ_013043",2,"-",2,2,2,2,56,78,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__5680785__5681007",2
"chr13",99055504,99055578,"unknown_circ_019002",1,"+",1,1,1,1,134,70,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","13__99055505__99055578",1
"chr15",58889599,58896050,"unknown_circ_024802",1,"-",1,1,1,1,104,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__58889600__58896050",1
"chr9",88211276,88261333,"unknown_circ_008295",2,"-",2,2,2,2,118,52,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__88211277__88261333",2
"chr16",73073319,73073359,"unknown_circ_027940",1,"-",1,1,1,1,164,10,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","16__73073320__73073359",1
"chr15",62283198,62284001,"unknown_circ_012105",4,"-",5,5,5,5,138,132,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","15__62283199__62284001",4
"chr12",7074858,7077184,"unknown_circ_019025",1,"-",1,1,1,1,8,78,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","12__7074859__7077184",1
"chr14",89042251,89044484,"unknown_circ_028198",1,"+",1,1,1,1,6,132,"unknown",1,0,1,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","14__89042252__89044484",1
"chr14",24675503,24675622,"unknown_circ_014498",1,"+",1,1,1,1,2,128,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","14__24675504__24675622",1
"chr2",128041479,128041552,"unknown_circ_002956",1,"-",1,1,1,1,4,174,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","2__128041480__128041552",1
"chr8",141407718,141415797,"unknown_circ_001752",8,"-",8,8,4,8,110,62,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","8__141407719__141415797",8
"chr1",36823839,36824423,"unknown_circ_011552",1,"-",1,1,1,1,58,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__36823840__36824423",1
"chr2",133486388,133489624,"unknown_circ_009793",1,"-",2,2,2,2,96,98,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__133486389__133489624",1
"chr1",155691307,155695810,"unknown_circ_007716",7,"+",8,8,8,8,120,52,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","1__155691308__155695810",7
"chr5",614584,655699,"unknown_circ_000988",4,"+",4,4,4,4,66,90,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","5__614585__655699",4
"chr4",48371865,48385801,"unknown_circ_009049",7,"+",7,7,4,7,112,56,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","4__48371866__48385801",7
"chr8",27987099,27995393,"unknown_circ_002307",1,"+",2,2,2,2,104,98,"unknown",2,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","8__27987100__27995393",1
"chr12",32866142,32875567,"unknown_circ_022026",1,"+",1,1,1,1,34,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__32866143__32875567",1
"chr16",74694829,74695349,"unknown_circ_002864",4,"-",4,4,4,4,98,130,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","16__74694830__74695349",4
"chr1",171504566,171506612,"unknown_circ_019067",3,"+",3,3,3,3,38,106,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","1__171504567__171506612",3
"chr22",40723057,40726362,"unknown_circ_002689",1,"+",1,1,1,1,18,120,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__40723058__40726362",1
"chr18",13068850,13117642,"unknown_circ_008527",1,"+",0.5,1,1,0.5,12,82,"unknown",0.5,0,0,1,"GTAG","N/A","","N/A","0","18__13068851__13117642",1
"chr7",133002037,133077473,"unknown_circ_018713",2,"+",2,2,2,2,104,44,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__133002038__133077473",2
"chrX",44820528,44913200,"unknown_circ_006419",1,"+",2,2,2,2,24,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","X__44820529__44913200",1
"chr1",169094121,169099328,"unknown_circ_001878",1,"+",1,1,1,1,58,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__169094122__169099328",1
"chr9",131482799,131482839,"unknown_circ_015619",1,"-",1,1,1,1,14,142,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","9__131482800__131482839",1
"chrX",77084527,77097863,"unknown_circ_016145",2,"-",2,2,2,2,58,24,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","X__77084528__77097863",2
"chr12",3049777,3050108,"unknown_circ_027901",1,"-",1,1,1,1,124,6,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","12__3049778__3050108",1
"chr22",28945891,28946139,"unknown_circ_006571",2,"-",2,2,2,2,96,94,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","22__28945892__28946139",2
"chr20",30954186,30989835,"unknown_circ_003674",2,"+",1,2,2,1,60,42,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","20__30954187__30989835",2
"chr17",3486631,3495677,"unknown_circ_008443",1,"-",1,1,1,1,4,134,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__3486632__3495677",1
"chr3",149613259,149639014,"unknown_circ_002110",18,"+",20,20,18,20,84,26,"unknown",20,0,0,1,"GTAG","N/A","","N/A","0","3__149613260__149639014",18
"chr11",65161043,65161896,"unknown_circ_024030",1,"+",1,1,1,1,14,16,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__65161044__65161896",1
"chr10",104899162,104941085,"unknown_circ_010303",2,"-",2,2,2,2,30,74,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__104899163__104941085",2
"chr7",1976322,1980227,"unknown_circ_013428",1,"-",1,1,1,1,78,54,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__1976323__1980227",1
"chr1",55518464,55521598,"unknown_circ_006444",2,"+",3,3,3,3,96,116,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","1__55518465__55521598",2
"chr1",231079551,231090149,"unknown_circ_028502",1,"-",1,1,1,1,64,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__231079552__231090149",1
"chr10",70105763,70123870,"unknown_circ_021648",1,"-",1,1,1,1,24,106,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__70105764__70123870",1
"chr10",11639629,11643979,"unknown_circ_027207",1,"-",1,1,1,1,68,58,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__11639630__11643979",1
"chr11",47744527,47745724,"unknown_circ_010130",1,"-",1,1,1,1,44,78,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__47744528__47745724",1
"chr2",63206325,63223901,"unknown_circ_004015",1,"+",1,1,1,1,8,132,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__63206326__63223901",1
"chrX",47315319,47315813,"unknown_circ_028462",1,"-",1,1,1,1,32,50,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__47315320__47315813",1
"chr11",72420914,72425366,"unknown_circ_004516",1,"-",1,1,1,1,6,132,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__72420915__72425366",1
"chr21",44880575,44895919,"unknown_circ_026317",1,"-",1,1,1,1,22,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","21__44880576__44895919",1
"chr12",110922882,110925748,"unknown_circ_004898",8,"+",8,8,8,8,118,130,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","12__110922883__110925748",8
"chr21",47904669,47918746,"unknown_circ_021986",2,"+",2,2,2,2,110,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","21__47904670__47918746",2
"chr5",132902876,132940397,"unknown_circ_006049",1,"-",1,1,1,1,16,48,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","5__132902877__132940397",1
"chr9",139301596,139302390,"unknown_circ_008271",1,"-",1,1,1,1,8,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__139301597__139302390",1
"chr9",94645539,94675409,"unknown_circ_011210",4,"-",4,4,3,4,104,32,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","9__94645540__94675409",4
"chr1",115262199,115263338,"unknown_circ_004023",4,"-",5,5,4,5,50,134,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","1__115262200__115263338",4
"chr6",42902212,42903408,"unknown_circ_004215",2,"+",2,2,2,2,130,24,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","6__42902213__42903408",2
"chr11",72065351,72070052,"unknown_circ_011457",1,"-",1,1,1,1,72,58,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__72065352__72070052",1
"chr1",171548966,171558540,"unknown_circ_011291",1,"+",1,1,1,1,88,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__171548967__171558540",1
"chr15",55677797,55681631,"unknown_circ_007181",1,"-",2,2,2,2,76,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","15__55677798__55681631",1
"chr1",22175494,22176578,"unknown_circ_021008",1,"-",0.5,1,1,0.5,34,16,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__22175495__22176578",1
"chr9",4117767,4118881,"unknown_circ_000316",36,"-",38,38,26,38,144,142,"unknown",38,0,0,1,"GTAG","N/A","","N/A","0","9__4117768__4118881",36
"chr7",99672757,99673253,"unknown_circ_011388",2,"-",3,3,2,3,2,126,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","7__99672758__99673253",2
"chr16",14645877,14649566,"unknown_circ_004747",5,"-",5,5,4,5,52,76,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","16__14645878__14649566",5
"chr10",31644072,31676727,"unknown_circ_018497",2,"+",2,2,2,2,30,112,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__31644073__31676727",2
"chr3",121515964,121547819,"unknown_circ_026042",1,"-",1,1,1,1,22,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__121515965__121547819",1
"chr9",123215733,123220900,"unknown_circ_001060",1,"-",2,2,2,2,86,116,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__123215734__123220900",1
"chr13",114164552,114193822,"unknown_circ_008355",7,"+",7,7,7,7,132,126,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","13__114164553__114193822",7
"chr11",47492031,47493253,"unknown_circ_006135",1,"-",0.5,1,1,0.5,32,14,"unknown",0.5,2,0,1,"GTAG","N/A","WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_UNRESOLVED_LINSPLICE","1","11__47492032__47493253",1
"chr13",99853682,99970323,"unknown_circ_022445",1,"+",1,1,1,1,112,16,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","13__99853683__99970323",1
"chr16",9014215,9024254,"unknown_circ_022862",1,"-",1,1,1,1,74,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__9014216__9024254",1
"chr19",50124781,50128457,"unknown_circ_024099",1,"+",1,1,1,1,76,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__50124782__50128457",1
"chr19",39109903,39109967,"unknown_circ_023382",1,"+",1,1,1,1,112,102,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","19__39109904__39109967",1
"chr6",7176887,7189555,"unknown_circ_005246",19,"+",20,20,15,20,112,122,"unknown",20,0,0,1,"GTAG","N/A","","N/A","0","6__7176888__7189555",19
"chr14",97018816,97031551,"unknown_circ_028415",1,"+",1,1,1,1,52,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__97018817__97031551",1
"chr19",18327550,18330207,"unknown_circ_021925",1,"-",1,1,1,1,98,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__18327551__18330207",1
"chr5",43503766,43508768,"unknown_circ_017819",1,"-",1,1,1,1,32,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__43503767__43508768",1
"chr12",50821547,50824353,"unknown_circ_002786",2,"+",2,2,2,2,22,30,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__50821548__50824353",2
"chr16",71690473,71697972,"unknown_circ_010623",1,"-",1,1,1,1,88,40,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__71690474__71697972",1
"chr15",90983265,91035943,"unknown_circ_022128",1,"+",1,1,1,1,24,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__90983266__91035943",1
"chr7",101842081,101843452,"unknown_circ_006023",2,"+",3,3,3,3,54,118,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","7__101842082__101843452",2
"chr9",128321911,128434922,"unknown_circ_015440",1,"-",1,1,1,1,26,104,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","9__128321912__128434922",1
"chr9",140637822,140712590,"unknown_circ_005098",1,"+",1,1,1,1,8,122,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__140637823__140712590",1
"chr12",133297263,133297803,"unknown_circ_002097",2,"+",2,2,2,2,102,66,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__133297264__133297803",2
"chr11",9304917,9316934,"unknown_circ_007534",1,"-",1,1,1,1,60,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__9304918__9316934",1
"chr17",1337192,1337372,"unknown_circ_016735",1,"-",1,1,1,1,2,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__1337193__1337372",1
"chr14",74188163,74189493,"unknown_circ_006188",1,"-",1,1,1,1,54,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__74188164__74189493",1
"chr14",93760203,93762503,"unknown_circ_001034",9,"-",9,9,8,9,104,64,"unknown",9,0,0,1,"GTAG","N/A","","N/A","0","14__93760204__93762503",9
"chr20",13509079,13550233,"unknown_circ_000275",2,"-",3,3,3,3,76,120,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","20__13509080__13550233",2
"chr9",15623264,15784692,"unknown_circ_020084",1,"+",1,1,1,1,2,134,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","9__15623265__15784692",1
"chr1",53362027,53379767,"unknown_circ_006904",1,"-",1,1,1,1,72,58,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__53362028__53379767",1
"chr3",195776336,195776574,"unknown_circ_012617",1,"-",1,1,1,1,52,72,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","3__195776337__195776574",1
"chr6",89554075,89563483,"unknown_circ_009709",4,"-",5,5,4,5,102,72,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","6__89554076__89563483",4
"chr11",12869118,12869260,"unknown_circ_006806",1,"+",1,1,1,1,46,84,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","11__12869119__12869260",1
"chr7",16644345,16650388,"unknown_circ_007791",1,"-",1,1,1,1,66,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__16644346__16650388",1
"chr20",34292382,34295123,"unknown_circ_000470",1,"-",2,2,2,2,12,12,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","20__34292383__34295123",1
"chr3",72890195,72893574,"unknown_circ_024756",1,"-",1,1,1,1,66,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__72890196__72893574",1
"chr16",70502751,70505255,"unknown_circ_022704",1,"+",1,1,1,1,124,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__70502752__70505255",1
"chr16",55566735,55585014,"unknown_circ_013645",1,"+",1,1,1,1,84,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__55566736__55585014",1
"chr17",27807385,27829741,"unknown_circ_002129",1,"+",1,1,1,1,40,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__27807386__27829741",1
"chr7",135320328,135323431,"unknown_circ_002572",2,"+",3,3,3,3,92,128,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","7__135320329__135323431",2
"chr7",72863871,72878526,"unknown_circ_027006",1,"-",1,1,1,1,10,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__72863872__72878526",1
"chr2",61725807,61727029,"unknown_circ_015436",1,"-",1,1,1,1,38,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__61725808__61727029",1
"chr1",48444686,48444803,"unknown_circ_019108",1,"+",1,1,1,1,124,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__48444687__48444803",1
"chr8",30464573,30492640,"unknown_circ_015844",1,"-",1,1,1,1,124,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__30464574__30492640",1
"chr10",103559998,103570071,"unknown_circ_007455",1,"-",1,1,1,1,38,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__103559999__103570071",1
"chr17",62130139,62130731,"unknown_circ_019476",1,"-",1,1,1,1,82,50,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__62130140__62130731",1
"chr4",87685745,87689129,"unknown_circ_020749",1,"+",1,1,1,1,108,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__87685746__87689129",1
"chr11",73418464,73431944,"unknown_circ_005378",10,"-",11,12,11,11,118,28,"unknown",11,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","11__73418465__73431944",10
"chr4",13376322,13376394,"unknown_circ_013737",1,"-",2,2,2,2,148,66,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","4__13376323__13376394",1
"chr12",26703179,26733088,"unknown_circ_005589",1,"-",1,1,1,1,4,128,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__26703180__26733088",1
"chr7",148921487,148921571,"unknown_circ_018084",1,"-",1,1,1,1,36,82,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","7__148921488__148921571",1
"chr12",22813996,22837490,"unknown_circ_013099",1,"+",1,1,1,1,112,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__22813997__22837490",1
"chr1",101427383,101431474,"unknown_circ_002802",1,"+",1,1,1,1,62,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__101427384__101431474",1
"chr22",45110470,45122514,"unknown_circ_025577",1,"+",1,1,1,1,94,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__45110471__45122514",1
"chrX",123217761,123217862,"unknown_circ_024237",1,"-",1,1,1,1,88,46,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","X__123217762__123217862",1
"chr10",134459371,134464009,"unknown_circ_002257",1,"+",1,1,1,1,46,74,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","10__134459372__134464009",1
"chr11",113688379,113694422,"unknown_circ_014687",1,"-",1,1,1,1,84,54,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__113688380__113694422",1
"chr8",29731993,38775588,"unknown_circ_024603",1,"+",1,1,1,1,2,124,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","8__29731994__38775588",1
"chr1",156714026,156714889,"unknown_circ_001625",1,"-",1,1,1,1,34,98,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__156714027__156714889",1
"chr1",231081134,231097049,"unknown_circ_002469",8,"-",9,9,8,9,100,100,"unknown",9,0,0,1,"GTAG","N/A","","N/A","0","1__231081135__231097049",8
"chr1",241751514,241755422,"unknown_circ_009724",1,"-",2,2,2,2,112,126,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__241751515__241755422",1
"chr17",1703150,1708009,"unknown_circ_021745",1,"-",1,1,1,1,102,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__1703151__1708009",1
"chr2",219134162,219134210,"unknown_circ_000605",3,"-",3,3,3,3,156,24,"unknown",3,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","2__219134163__219134210",3
"chr16",47134858,47165936,"unknown_circ_015725",1,"-",0.5,1,1,0.5,12,6,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","16__47134859__47165936",1
"chr5",148880577,148899951,"unknown_circ_027982",1,"-",1,1,1,1,116,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__148880578__148899951",1
"chr2",24181170,24207701,"unknown_circ_000813",7,"+",7,8,7,7,56,126,"unknown",7,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","2__24181171__24207701",7
"chr6",160819010,160864774,"unknown_circ_019583",2,"+",2,2,2,2,80,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","6__160819011__160864774",2
"chr12",121698121,121701742,"unknown_circ_027376",1,"-",1,1,1,1,110,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__121698122__121701742",1
"chr16",69293952,69294163,"unknown_circ_025481",1,"+",1,1,1,1,104,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__69293953__69294163",1
"chr22",21153464,21156399,"unknown_circ_014330",1,"+",1,1,1,1,76,56,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","22__21153465__21156399",1
"chr17",42501716,42541912,"unknown_circ_020045",1,"-",1,1,1,1,18,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__42501717__42541912",1
"chr13",48566181,48569031,"unknown_circ_023786",1,"-",0.5,1,1,0.5,78,2,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","13__48566182__48569031",1
"chr1",179834570,179834989,"unknown_circ_008174",1,"-",1,1,1,1,30,108,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__179834571__179834989",1
"chr8",37623043,37623873,"unknown_circ_001168",51,"+",56,56,31,56,122,116,"unknown",56,0,0,1,"GTAG","N/A","","N/A","0","8__37623044__37623873",51
"chr11",6632136,6633049,"unknown_circ_024728",1,"-",1,1,1,1,66,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__6632137__6633049",1
"chr8",22880209,22899667,"unknown_circ_027549",1,"-",1,1,1,1,66,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__22880210__22899667",1
"chr10",12431869,12445368,"unknown_circ_006737",1,"+",1,1,1,1,20,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__12431870__12445368",1
"chr1",62160368,62162206,"unknown_circ_009802",1,"-",1,1,1,1,42,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__62160369__62162206",1
"chr9",127446879,127447265,"unknown_circ_001490",1,"-",2,2,2,2,94,122,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__127446880__127447265",1
"chr4",128904093,128941324,"unknown_circ_016770",1,"+",1,1,1,1,72,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__128904094__128941324",1
"chr10",70696691,70703013,"unknown_circ_009740",3,"+",3,3,3,3,24,14,"unknown",3,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","10__70696692__70703013",3
"chr8",68066258,68102994,"unknown_circ_004385",1,"+",1,1,1,1,100,14,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","8__68066259__68102994",1
"chr19",38190685,38210071,"unknown_circ_014854",1,"-",1,1,1,1,60,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__38190686__38210071",1
"chr9",88200377,88248289,"unknown_circ_007616",6,"-",6,6,6,6,124,120,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","9__88200378__88248289",6
"chr14",31139461,31144271,"unknown_circ_009573",3,"+",3,3,3,3,118,44,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","14__31139462__31144271",3
"chr15",101968096,101983865,"unknown_circ_005694",4,"-",4,4,4,4,104,122,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","15__101968097__101983865",4
