"","x"
"1001","10__127477147__127483547"
"1002","10__98708765__98711953"
"1003","10__114181351__114186117"
"1004","10__73579222__73581764"
"1005","10__73579471__73581764"
"1006","10__73581633__73585650"
"1007","10__73585594__73591008"
"1008","10__73581633__73591677"
"1009","10__73587771__73591677"
"1010","10__121612562__121619396"
"1011","10__101439018__101439632"
"1012","10__103567487__103567658"
"1013","10__103868786__103871293"
"1014","10__7262373__7269899"
"1015","10__7269817__7269899"
"1016","10__7285520__7318951"
"1017","10__7213857__7327916"
"1018","10__7239510__7327916"
"1019","10__7269817__7327916"
"1020","10__7285520__7327916"
"1021","10__7318854__7327916"
"1022","10__7325866__7327916"
"1023","10__7327828__7327916"
"1024","10__7318854__7409851"
"1025","10__7409611__7412337"
"1026","10__7409611__7423911"
"1027","10__52220433__52350007"
"1028","10__51749068__51767836"
"1029","10__51761756__51767836"
"1030","11__60697982__60704631"
"1031","11__17140767__17141521"
"1032","11__17124209__17143880"
"1033","11__65046201__65063461"
"1034","11__65049141__65063461"
"1035","11__65055187__65063461"
"1036","11__65061624__65063461"
"1037","11__65063335__65063461"
"1038","11__94178976__94180604"
"1039","11__94178976__94189504"
"1040","11__3115467__3147785"
"1041","11__123464790__123465546"
"1042","11__123489401__123489932"
"1043","11__47280731__47280810"
"1044","11__35226059__35232996"
"1045","11__47809734__47810163"
"1046","11__47819720__47825088"
"1047","11__47809734__47837201"
"1048","11__47804625__47841010"
"1049","11__47857203__47859175"
"1050","11__47814338__47869511"
"1051","11__77383087__77404656"
"1052","11__77396150__77404656"
"1053","11__77402204__77404656"
"1054","11__6243672__6244127"
"1055","11__6243672__6245937"
"1056","11__43421438__43429127"
"1057","11__43469552__43472815"
"1058","11__73130919__73179537"
"1059","11__64695274__64698061"
"1060","11__63662631__63663105"
"1061","11__85687666__85692271"
"1062","11__85692788__85693046"
"1063","11__85685751__85695016"
"1064","11__85692788__85695016"
"1065","11__85692788__85707972"
"1066","11__85685751__85712201"
"1067","11__85707869__85712201"
"1068","11__85687666__85714494"
"1069","11__85685751__85718626"
"1070","11__85707869__85718626"
"1071","11__85685751__85742653"
"1072","11__85692172__85742653"
"1073","11__85701293__85742653"
"1074","11__85707869__85742653"
"1075","11__85711686__85742653"
"1076","11__85714409__85742653"
"1077","11__85733410__85742653"
"1078","11__85737334__85742653"
"1079","11__77336008__77336863"
"1080","11__77330651__77340944"
"1081","11__77333545__77340944"
"1082","11__85961338__85967554"
"1083","11__18528404__18531212"
"1084","11__74329582__74347320"
"1085","11__76670023__76709865"
"1086","11__1307232__1317024"
"1087","11__1309854__1317024"
"1088","11__33738916__33739017"
"1089","11__70251371__70253697"
"1090","11__113612416__113614762"
"1091","11__95620776__95647476"
"1092","11__62394761__62398308"
"1093","11__62394761__62400743"
"1094","11__62394761__62402472"
"1095","11__62396241__62407203"
"1096","11__62406455__62407203"
"1097","11__118451961__118455359"
"1098","11__47644253__47647293"
"1099","11__47652588__47656286"
"1100","11__47774468__47774654"
"1101","11__47774468__47776216"
"1102","11__122929767__122932037"
"1103","11__123988204__123989796"
"1104","11__124005627__124007975"
"1105","11__58317259__58318705"
"1106","11__64673035__64678747"
"1107","11__64666108__64679721"
"1108","11__64627396__64627808"
"1109","11__59347647__59349027"
"1110","11__68272613__68315672"
"1111","11__68305127__68331900"
"1112","11__126275991__126279306"
"1113","11__68527037__68529155"
"1114","11__68552283__68552478"
"1115","11__68552283__68560870"
"1116","11__68552283__68562379"
"1117","11__68560783__68564401"
"1118","11__68562272__68564401"
"1119","11__68564324__68580044"
"1120","11__68571468__68580044"
"1121","11__117281544__117283982"
"1122","11__10823841__10826562"
"1123","11__10824577__10826562"
"1124","11__118630631__118636063"
"1125","11__119144578__119145663"
"1126","11__119545869__119549475"
"1127","11__33307959__33309057"
"1128","11__33307959__33363232"
"1129","11__33362514__33363232"
"1130","11__33307959__33368960"
"1131","11__33307959__33369559"
"1132","11__33363109__33369559"
"1133","11__33307959__33370833"
"1134","11__33307959__33373389"
"1135","11__34952951__34982065"
"1136","11__34991686__35006275"
"1137","11__46439463__46455178"
"1138","11__46455024__46456587"
"1139","11__46515158__46515754"
"1140","11__46515158__46534363"
"1141","11__46515674__46534363"
"1142","11__46529741__46534363"
"1143","11__46534277__46534363"
"1144","11__46465038__46570050"
"1145","11__46568663__46570050"
"1146","11__67265604__67265793"
"1147","11__67261159__67271692"
"1148","11__3697739__3716836"
"1149","11__3707203__3716836"
"1150","11__3712577__3716836"
"1151","11__3752621__3752808"
"1152","11__3752621__3756554"
"1153","11__3752621__3774638"
"1154","11__3704430__3789974"
"1155","11__3765739__3789974"
"1156","11__3774546__3789974"
"1157","11__3789811__3789974"
"1158","11__3774546__3794969"
"1159","11__3752621__3797251"
"1160","11__3784132__3797251"
"1161","11__3789811__3797251"
"1162","11__3794862__3797251"
"1163","11__3752621__3800487"
"1164","11__3789811__3803375"
"1165","11__18305342__18307006"
"1166","11__18312989__18314523"
"1167","11__18354607__18354775"
"1168","11__18357301__18361204"
"1169","11__18354607__18379589"
"1170","11__1773982__1774900"
"1171","11__1773982__1775368"
"1172","11__1773982__1776258"
"1173","11__1773982__1778786"
"1174","11__1773982__1780317"
"1175","11__1773982__1780869"
"1176","11__1780199__1782698"
"1177","11__118360507__118366608"
"1178","11__118339490__118367082"
"1179","11__118360507__118367082"
"1180","11__118360844__118372572"
"1181","11__130773150__130776616"
"1182","11__45880282__45882583"
"1183","11__45883611__45893784"
"1184","11__34474637__34478364"
"1185","11__61533430__61547762"
"1186","11__61551752__61553346"
"1187","11__70176279__70194526"
"1188","11__70200407__70202360"
"1189","11__68675613__68696825"
"1190","11__63517463__63517670"
"1191","11__13375848__13398275"
"1192","11__9983504__10024236"
"1193","11__10022461__10052717"
"1194","11__9917490__10064528"
"1195","11__10049999__10064528"
"1196","11__61490331__61496480"
"1197","11__61605250__61615756"
"1198","11__61630444__61631258"
"1199","11__61556602__61556707"
"1200","11__61556602__61557393"
"1201","11__61556602__61558074"
"1202","11__125475524__125478184"
"1203","11__125478004__125478184"
"1204","11__125476196__125481414"
"1205","11__125488268__125488456"
"1206","11__128350086__128360471"
"1207","11__34129758__34135385"
"1208","11__34133599__34135385"
"1209","11__34135263__34158573"
"1210","11__34155866__34158573"
"1211","11__34139727__34162119"
"1212","11__34093273__34098189"
"1213","11__34107611__34107960"
"1214","11__34104372__34111003"
"1215","11__34107611__34112225"
"1216","11__34111726__34112225"
"1217","11__72695133__72700142"
"1218","11__82989769__82991303"
"1219","11__82698629__82708366"
"1220","11__78176922__78204241"
"1221","11__78176922__78239982"
"1222","11__78152137__78282489"
"1223","11__78176922__78282489"
"1224","11__71668273__71671937"
"1225","11__71668273__71693961"
"1226","11__121384861__121385030"
"1227","11__121458729__121458860"
"1228","11__121393295__121485764"
"1229","11__102033187__102076805"
"1230","11__102056749__102076805"
"1231","11__102076624__102080295"
"1232","11__102076624__102094483"
"1233","11__119991281__119996597"
"1234","11__111622883__111624301"
"1235","11__111625223__111626174"
"1236","11__43772461__43861614"
"1237","11__46388841__46389629"
"1238","11__46388841__46391559"
"1239","11__32611093__32617593"
"1240","11__57254568__57259335"
"1241","11__57258697__57259335"
"1242","11__57259064__57259335"
"1243","11__57259189__57259335"
"1244","11__57258697__57268516"
"1245","11__57258697__57281597"
"1246","11__48161038__48161328"
"1247","11__47187819__47195391"
"1248","11__47493743__47510576"
"1249","11__47504247__47510576"
"1250","11__77594878__77602886"
"1251","11__77602365__77602886"
"1252","11__77632386__77633517"
"1253","11__77649697__77652297"
"1254","11__77649697__77672184"
"1255","11__77690042__77692622"
"1256","11__110007388__110030215"
"1257","11__108172375__108175579"
"1258","11__108198372__108206688"
"1259","11__118918446__118923141"
"1260","11__61108908__61113418"
"1261","11__62363751__62364004"
"1262","11__61133517__61135470"
"1263","11__61570273__61570398"
"1264","11__61578223__61578351"
"1265","11__61570273__61578547"
"1266","11__61574136__61578547"
"1267","11__62370621__62379068"
"1268","11__61179241__61196762"
"1269","11__125513687__125525242"
"1270","11__117062970__117064679"
"1271","11__64024090__64024236"
"1272","11__64022706__64031267"
"1273","11__64027501__64031267"
"1274","11__111909968__111915954"
"1275","11__18568427__18591924"
"1276","11__44130744__44135851"
"1277","11__86176133__86198482"
"1278","11__86267595__86270865"
"1279","11__86198379__86383000"
"1280","11__134126442__134127151"
"1281","11__134063911__134064633"
"1282","11__134062584__134078845"
"1283","11__134062584__134079371"
"1284","11__129722370__129725787"
"1285","11__14825490__14856641"
"1286","11__120916383__120924441"
"1287","11__120916383__120930794"
"1288","11__57460083__57463515"
"1289","11__57460083__57464345"
"1290","11__75167802__75173934"
"1291","11__76183608__76207513"
"1292","11__77815026__77815499"
"1293","11__77815026__77820627"
"1294","11__77820488__77830295"
"1295","11__117089182__117094024"
"1296","11__118940944__118944661"
"1297","11__118940944__118950010"
"1298","11__61118463__61120611"
"1299","11__61253996__61254712"
"1300","11__62594627__62595103"
"1301","11__64898745__64898844"
"1302","11__68115315__68115711"
"1303","11__68115315__68125315"
"1304","11__68115315__68133170"
"1305","11__68125118__68133170"
"1306","11__68133039__68133170"
"1307","11__68170951__68174281"
"1308","11__68173992__68179088"
"1309","11__68125118__68181480"
"1310","11__68170951__68181480"
"1311","11__68115315__68193655"
"1312","11__68173992__68197168"
"1313","11__68190957__68197168"
"1314","11__68183796__68201306"
"1315","11__68173992__68204467"
"1316","11__68125118__68207384"
"1317","11__71939771__71940602"
"1318","11__71946890__71949219"
"1319","11__47200710__47200830"
"1320","11__47445980__47446262"
"1321","11__93429486__93440063"
"1322","11__123611125__123611244"
"1323","11__6625456__6629441"
"1324","11__6630743__6630870"
"1325","11__6630955__6631076"
"1326","11__6625456__6631266"
"1327","11__75439015__75440034"
"1328","11__74562133__74574066"
"1329","11__8728632__8734282"
"1330","11__8732392__8734282"
"1331","11__8772168__8832882"
"1332","11__9533995__9537909"
"1333","11__86802404__87030419"
"1334","11__87013338__87030419"
"1335","11__87025513__87030419"
"1336","11__20083853__20104725"
"1337","11__20125199__20125270"
"1338","11__59410353__59415386"
"1339","11__3988782__4045217"
"1340","11__4132831__4133292"
"1341","11__4128665__4144614"
"1342","11__61079256__61081958"
"1343","11__61096835__61097546"
"1344","11__61031959__61032684"
"1345","11__61032594__61032684"
"1346","11__61034934__61042056"
"1347","11__61039147__61042056"
"1348","11__61041971__61042056"
"1349","11__61034934__61044152"
"1350","11__61031959__61045948"
"1351","11__61036394__61045948"
"1352","11__61039147__61045948"
"1353","11__61044065__61045948"
"1354","11__61048096__61058825"
"1355","11__61048096__61059048"
"1356","11__61732459__61732987"
"1357","11__62638217__62638309"
"1358","11__62638217__62639141"
"1359","11__62639049__62639141"
"1360","11__62649365__62653080"
"1361","11__62652649__62653080"
"1362","11__62648491__62655690"
"1363","11__63585999__63595190"
"1364","11__73768451__73809300"
"1365","11__73829273__73829427"
"1366","11__73748523__73834180"
"1367","11__73748523__73844602"
"1368","11__73843889__73850873"
"1369","11__73849765__73850873"
"1370","11__73843889__73872601"
"1371","11__117023157__117034608"
"1372","11__129825407__129830977"
"1373","11__65651863__65652127"
"1374","11__67232274__67235034"
"1375","11__65632691__65632794"
"1376","11__65629418__65633365"
"1377","11__67075317__67077439"
"1378","11__71183495__71196694"
"1379","11__71189441__71202022"
"1380","11__71201891__71202949"
"1381","11__71184324__71209574"
"1382","11__71152273__71152486"
"1383","11__66947550__66975159"
"1384","11__66974981__66975159"
"1385","11__66985202__66986874"
"1386","11__65373417__65375541"
"1387","11__66515850__66590145"
"1388","11__66515850__66595835"
"1389","11__66589114__66595835"
"1390","11__66436086__66436762"
"1391","11__66112843__66113711"
"1392","11__489400__491387"
"1393","11__36516526__36518816"
"1394","11__65960957__66006748"
"1395","11__65988102__66006748"
"1396","11__65998019__66006748"
"1397","11__66000431__66006748"
"1398","11__66006275__66006748"
"1399","11__46801744__46802035"
"1400","11__46817144__46831424"
"1401","11__46680942__46687069"
"1402","11__73418465__73427407"
"1403","11__3848208__3849436"
"1404","11__710422__720746"
"1405","11__836251__836843"
"1406","11__36103203__36120011"
"1407","11__36119877__36248980"
"1408","11__6519001__6530502"
"1409","11__6541195__6550351"
"1410","11__6565351__6580513"
"1411","11__6565351__6589806"
"1412","11__6565351__6591626"
"1413","11__6565351__6592653"
"1414","11__126134271__126134434"
"1415","11__9171628__9192324"
"1416","11__9215041__9229179"
"1417","11__9225207__9229179"
"1418","11__403078__404135"
"1419","11__407817__410027"
"1420","11__72406025__72408694"
"1421","11__72408368__72408694"
"1422","11__72420915__72422544"
"1423","11__72418220__72425366"
"1424","11__72420915__72425366"
"1425","11__72299828__72302400"
"1426","11__12696956__12785981"
"1427","11__12785726__12883861"
"1428","11__12785726__12886447"
"1429","11__12785726__12903504"
"1430","11__103151077__103194718"
"1431","11__62984786__62985207"
"1432","11__120276827__120278532"
"1433","11__120291462__120302620"
"1434","11__120345269__120348235"
"1435","11__65385411__65387403"
"1436","11__65384721__65396174"
"1437","11__65392396__65396174"
"1438","11__65394876__65397206"
"1439","11__65384721__65402591"
"1440","11__65385411__65403274"
"1441","11__65391942__65403274"
"1442","11__9441958__9442245"
"1443","11__2997254__3000467"
"1444","11__47603640__47604020"
