"","x"
"1001","10__101554170__101572901"
"1002","10__101556854__101572901"
"1003","10__101558964__101572901"
"1004","10__101563776__101572901"
"1005","10__101567840__101572901"
"1006","10__101569891__101572901"
"1007","10__101591368__101591587"
"1008","10__101553649__101594292"
"1009","10__101560143__101596047"
"1010","10__101571293__101596047"
"1011","10__101577065__101596047"
"1012","10__101567141__101606884"
"1013","10__101567840__101606884"
"1014","10__101578846__101606884"
"1015","10__17271275__17277388"
"1016","10__71874676__71880967"
"1017","10__1118056__1126416"
"1018","10__1125951__1126416"
"1019","10__1123847__1132297"
"1020","10__1132226__1139436"
"1021","10__1118056__1142186"
"1022","10__1123847__1142186"
"1023","10__1130343__1142186"
"1024","10__1139392__1142186"
"1025","10__1118056__1151207"
"1026","10__1125951__1151207"
"1027","10__1130343__1151207"
"1028","10__1149542__1151207"
"1029","10__1151066__1151207"
"1030","10__1151066__1170964"
"1031","10__1170158__1170964"
"1032","10__99150180__99150601"
"1033","10__5810176__5810347"
"1034","10__5827105__5842668"
"1035","10__97369954__97371199"
"1036","10__70497602__70500418"
"1037","10__70497602__70502326"
"1038","10__70500386__70502326"
"1039","10__70508893__70509442"
"1040","10__88212977__88233730"
"1041","10__13214376__13214765"
"1042","10__13214376__13217681"
"1043","10__3143557__3151672"
"1044","10__3147585__3161061"
"1045","10__3160974__3162236"
"1046","10__134459372__134464009"
"1047","10__134421419__134503959"
"1048","10__134421419__134540409"
"1049","10__62634712__62637816"
"1050","10__102256892__102262241"
"1051","10__104851321__104854212"
"1052","10__21823574__22002879"
"1053","10__21970261__22002879"
"1054","10__22019829__22024164"
"1055","10__13375817__13387028"
"1056","10__101996607__101997988"
"1057","10__102740579__102740754"
"1058","10__102738859__102740986"
"1059","10__102739605__102740986"
"1060","10__93702179__93757508"
"1061","10__93754292__93771172"
"1062","10__116225457__116251637"
"1063","10__116247717__116251637"
"1064","10__97810013__97810223"
"1065","10__13330360__13337606"
"1066","10__13333831__13337606"
"1067","10__45484722__45484823"
"1068","10__101659676__101659823"
"1069","10__101933965__101945394"
"1070","10__120824911__120825082"
"1071","10__120820258__120833089"
"1072","10__123549684__123629553"
"1073","10__123658356__123662135"
"1074","10__123658356__123670666"
"1075","10__123658356__123673408"
"1076","10__123549684__123683844"
"1077","10__123600597__123683844"
"1078","10__123629521__123683844"
"1079","10__123658356__123683844"
"1080","10__123681864__123683844"
"1081","10__124151819__124159904"
"1082","10__124151819__124175518"
"1083","10__86177527__86185649"
"1084","10__88659551__88659647"
"1085","10__88651884__88659883"
"1086","10__88659551__88659883"
"1087","10__88659784__88659883"
"1088","10__102796480__102797188"
"1089","10__103427643__103427737"
"1090","10__103384502__103432804"
"1091","10__103427643__103432804"
"1092","10__103427643__103433430"
"1093","10__103432672__103433430"
"1094","10__103384502__103436193"
"1095","10__103433245__103436193"
"1096","10__93608140__93609351"
"1097","10__104119941__104120152"
"1098","10__104122232__104130617"
"1099","10__93841077__93841258"
"1100","10__93902786__93904869"
"1101","10__93902786__93940776"
"1102","10__126176991__126186697"
"1103","10__126185530__126302710"
"1104","10__126205749__126302710"
"1105","10__126301833__126302710"
"1106","10__127431627__127442414"
"1107","10__30611320__30611546"
"1108","10__105371338__105377071"
"1109","10__105371338__105420872"
"1110","10__105376954__105420872"
"1111","10__3201106__3202522"
"1112","10__3208421__3208572"
"1113","10__3205917__3209234"
"1114","10__105677220__105677414"
"1115","10__30736711__30747165"
"1116","10__30748184__30748430"
"1117","10__131943475__131959261"
"1118","10__111648261__111648353"
"1119","10__111667449__111674857"
"1120","10__112723883__112745523"
"1121","10__35321363__35360267"
"1122","10__35790429__35805551"
"1123","10__35805451__35814927"
"1124","10__35537037__35819171"
"1125","10__35805451__35819171"
"1126","10__35814892__35819171"
"1127","10__102683732__102685776"
"1128","10__102697159__102703885"
"1129","10__102703783__102716294"
"1130","10__101507014__101507147"
"1131","10__100152189__100152840"
"1132","10__100144704__100167412"
"1133","10__122622247__122622433"
"1134","10__122612036__122648696"
"1135","10__122612036__122650399"
"1136","10__103609533__103699695"
"1137","10__103716354__103717489"
"1138","10__103734969__103750368"
"1139","10__103769131__103773781"
"1140","10__103750308__103789502"
"1141","10__103769131__103789502"
"1142","10__103783234__103789502"
"1143","10__103766297__103799882"
"1144","10__27453993__27454468"
"1145","10__27458873__27460012"
"1146","10__27456031__27470510"
"1147","10__27458873__27470510"
"1148","10__20432224__20453496"
"1149","10__32560482__32562209"
"1150","10__60556100__60558320"
"1151","10__70246901__70252955"
"1152","10__135106543__135113617"
"1153","10__135116296__135116484"
"1154","10__81841597__81841960"
"1155","10__5944983__5951257"
"1156","10__5950888__5951257"
"1157","10__5944983__5969504"
"1158","10__5922261__5925130"
"1159","10__5998342__6008302"
"1160","10__17746430__17747740"
"1161","10__17702463__17750950"
"1162","10__17730026__17750950"
"1163","10__17735221__17750950"
"1164","10__17737048__17750950"
"1165","10__17746969__17750950"
"1166","10__27431316__27434519"
"1167","10__104238986__104240722"
"1168","10__104238986__104241655"
"1169","10__104238986__104244133"
"1170","10__104243917__104244133"
"1171","10__104238986__104248032"
"1172","10__104247907__104248032"
"1173","10__104238986__104248895"
"1174","10__104247907__104248895"
"1175","10__104233327__104233769"
"1176","10__104232611__104236802"
"1177","10__95107374__95109726"
"1178","10__95076471__95123832"
"1179","10__95140976__95148911"
"1180","10__100013310__100016704"
"1181","10__100013310__100017921"
"1182","10__100013310__100020884"
"1183","10__90661413__90682193"
"1184","10__89527430__89530798"
"1185","10__89527430__89536184"
"1186","10__89530709__89536184"
"1187","10__89544227__89574369"
"1188","10__94366376__94366994"
"1189","10__91511103__91522592"
"1190","10__91518463__91522592"
"1191","10__94653106__94774024"
"1192","10__75156277__75160615"
"1193","10__51579128__51581378"
"1194","10__51580556__51590734"
"1195","10__51582183__51590734"
"1196","10__51606988__51620382"
"1197","10__73862608__73892939"
"1198","10__73956569__73963282"
"1199","10__73956569__73970589"
"1200","10__73956569__73975867"
"1201","10__74658422__74660242"
"1202","10__70196768__70204840"
"1203","10__69902697__69909868"
"1204","10__11893996__11914276"
"1205","10__11532831__11567467"
"1206","10__11560534__11569566"
"1207","10__15863655__15885271"
"1208","10__15858834__15889942"
"1209","10__15863655__15889942"
"1210","10__16794538__16824083"
"1211","10__34739245__34806087"
"1212","10__79769295__79779023"
"1213","10__69785303__69804320"
"1214","10__75601927__75632841"
"1215","10__88817448__88822592"
"1216","10__88818907__88822592"
"1217","10__74100547__74100928"
"1218","10__74100547__74103269"
"1219","10__114724315__114799885"
"1220","10__103898376__103902855"
"1221","10__103898636__103902855"
"1222","10__105165742__105177689"
"1223","10__105165742__105182894"
"1224","10__105160154__105198565"
"1225","10__105176248__105198565"
"1226","10__105177549__105198565"
"1227","10__105178197__105198565"
"1228","10__105172873__105200338"
"1229","10__105165742__105203825"
"1230","10__63699942__63700167"
"1231","10__63699942__63760080"
"1232","10__63759850__63760080"
"1233","10__63810647__63829556"
"1234","10__128768966__128788867"
"1235","10__128795012__128797699"
"1236","10__128768966__128798571"
"1237","10__128816974__128824688"
"1238","10__128816974__128830584"
"1239","10__128768966__128836080"
"1240","10__128840889__128860040"
"1241","10__128904495__128908618"
"1242","10__128768966__128926028"
"1243","10__128788719__128926028"
"1244","10__128816974__128926028"
"1245","10__128830401__128926028"
"1246","10__128859932__128926028"
"1247","10__128923738__128926028"
"1248","10__79613112__79613295"
"1249","10__79570852__79614128"
"1250","10__79613112__79614128"
"1251","10__410314__468973"
"1252","10__486811__486936"
"1253","10__12021056__12056183"
"1254","10__12039671__12056183"
"1255","10__7750985__7762926"
"1256","10__7762819__7777054"
"1257","10__7763612__7777054"
"1258","10__7774301__7777054"
"1259","10__7750985__7785222"
"1260","10__7786045__7786243"
"1261","10__7762819__7786926"
"1262","10__7765414__7791483"
"1263","10__120454653__120489922"
"1264","10__120488807__120489922"
"1265","10__91352954__91371805"
"1266","10__99218980__99228163"
"1267","10__99220452__99228163"
"1268","10__99227262__99228163"
"1269","10__99236440__99238146"
"1270","10__76153899__76158337"
"1271","10__105106995__105107207"
"1272","10__104486744__104489151"
"1273","10__70949023__70951522"
"1274","10__70958128__70962799"
"1275","10__76598441__76603236"
"1276","10__76602358__76603236"
"1277","10__76602358__76780571"
"1278","10__32101635__32199491"
"1279","10__32197100__32199491"
"1280","10__93185038__93221941"
"1281","10__93220184__93221941"
"1282","10__45954568__45959775"
"1283","10__45956679__45959775"
"1284","10__7838084__7844817"
"1285","10__7839010__7844817"
"1286","10__7844233__7844817"
"1287","10__7844721__7844817"
"1288","10__76978821__76980728"
"1289","10__76970892__76982160"
"1290","10__119049697__119078485"
"1291","10__120101239__120101439"
"1292","10__120931894__120933384"
"1293","10__120931894__120934104"
"1294","10__120933249__120934104"
"1295","10__70725133__70730106"
"1296","10__70723047__70731808"
"1297","10__70731647__70733420"
"1298","10__43282616__43292971"
"1299","10__43312047__43319232"
"1300","10__118451862__118466796"
"1301","10__16526336__16528616"
"1302","10__99922640__99923154"
"1303","10__99967858__99969656"
"1304","10__103360960__103361093"
"1305","10__103916776__103917971"
"1306","10__75264608__75265184"
"1307","10__75286405__75299351"
"1308","10__75296027__75299351"
"1309","10__75302561__75302889"
"1310","10__6255586__6258743"
"1311","10__6255586__6259154"
"1312","10__32304437__32306287"
"1313","10__32304437__32308887"
"1314","10__32304437__32311185"
"1315","10__32304437__32320207"
"1316","10__32304437__32321702"
"1317","10__32304437__32324922"
"1318","10__32304437__32327146"
"1319","10__32304437__32337479"
"1320","10__99211428__99212680"
"1321","10__99211847__99213603"
"1322","10__99196948__99197507"
"1323","10__99196948__99205604"
"1324","10__89690803__89712016"
"1325","10__89690803__89717776"
"1326","10__64936057__64937616"
"1327","10__46248036__46248685"
"1328","10__46250384__46280349"
"1329","10__96101430__96110045"
"1330","10__96101430__96117088"
"1331","10__126727566__126727724"
"1332","10__126691907__126799662"
"1333","10__126727566__126799662"
"1334","10__133757472__133758963"
"1335","10__133753535__133761295"
"1336","10__12123471__12126750"
"1337","10__12123471__12129728"
"1338","10__12123471__12136270"
"1339","10__12130985__12136270"
"1340","10__12123471__12139995"
"1341","10__12123471__12148395"
"1342","10__125798031__125801963"
"1343","10__125798031__125804435"
"1344","10__125771849__125806240"
"1345","10__125780772__125806240"
"1346","10__125798031__125806240"
"1347","10__12802947__12833232"
"1348","10__120919240__120921926"
"1349","10__120920427__120921926"
"1350","10__124395507__124396828"
"1351","10__51952413__51956679"
"1352","10__127477147__127483547"
"1353","10__98667022__98711953"
"1354","10__98703870__98711953"
"1355","10__98708765__98711953"
"1356","10__114181351__114186117"
"1357","10__29801664__29820217"
"1358","10__73579222__73581764"
"1359","10__73579471__73581764"
"1360","10__73579997__73581764"
"1361","10__73579471__73585650"
"1362","10__73581633__73585650"
"1363","10__73585594__73591008"
"1364","10__73581633__73591677"
"1365","10__73587771__73591677"
"1366","10__121612562__121619396"
"1367","10__101439018__101439632"
"1368","10__103557737__103567658"
"1369","10__103567487__103567658"
"1370","10__103868786__103871293"
"1371","10__7262373__7269899"
"1372","10__7269817__7269899"
"1373","10__7285520__7318951"
"1374","10__7213857__7327916"
"1375","10__7239510__7327916"
"1376","10__7269817__7327916"
"1377","10__7285520__7327916"
"1378","10__7318854__7327916"
"1379","10__7325866__7327916"
"1380","10__7327828__7327916"
"1381","10__7318854__7409851"
"1382","10__7409611__7412337"
"1383","10__7409611__7423911"
"1384","10__52193236__52350007"
"1385","10__52220433__52350007"
"1386","10__51749068__51767836"
"1387","10__51761756__51767836"
"1388","10__51466576__51472652"
"1389","10__75550733__75550934"
"1390","10__50708584__50714058"
"1391","11__17464267__17464859"
"1392","11__60697982__60704631"
"1393","11__17140767__17141521"
"1394","11__17124209__17143880"
"1395","11__65034948__65036200"
"1396","11__65046201__65063461"
"1397","11__65049141__65063461"
"1398","11__65055187__65063461"
"1399","11__65061624__65063461"
"1400","11__65063335__65063461"
"1401","11__94178976__94180604"
"1402","11__94178976__94189504"
"1403","11__3115467__3147785"
"1404","11__123464790__123465546"
"1405","11__123489401__123489932"
"1406","11__47280731__47280810"
"1407","11__47283098__47289906"
"1408","11__47289812__47289906"
"1409","11__35226059__35232996"
"1410","11__47809734__47810163"
"1411","11__47819720__47825088"
"1412","11__47826101__47826170"
"1413","11__47809734__47837201"
"1414","11__47804625__47841010"
"1415","11__47813482__47841010"
"1416","11__47857203__47859175"
"1417","11__47814338__47869511"
"1418","11__113723223__113725057"
"1419","11__77383087__77404656"
"1420","11__77396150__77404656"
"1421","11__77402204__77404656"
"1422","11__6235641__6235803"
"1423","11__6243672__6244127"
"1424","11__6243672__6245937"
"1425","11__43421438__43429127"
"1426","11__43469552__43472815"
"1427","11__73130919__73179537"
"1428","11__73141735__73179537"
"1429","11__73100157__73102268"
"1430","11__125888225__125889660"
"1431","11__64695274__64698061"
"1432","11__63662631__63663105"
"1433","11__85685751__85692271"
"1434","11__85687666__85692271"
"1435","11__85692788__85693046"
"1436","11__85685751__85695016"
"1437","11__85692788__85695016"
"1438","11__85692788__85707972"
"1439","11__85685751__85712201"
"1440","11__85707869__85712201"
"1441","11__85687666__85714494"
"1442","11__85707869__85714494"
"1443","11__85685751__85718626"
"1444","11__85707869__85718626"
"1445","11__85685751__85742653"
