"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr1:9991949|9994918","chr1",9991949,9994918,42,"16_16_5",14,0.857,"exon","ENSG00000162441,","-","SRR1636985.7388252,SRR1636985.10246865,SRR1636986.12676,SRR1636986.3112376,SRR1636986.11314172,SRR1636986.12180286,SRR1636986.13809881,SRR1636986.16344814,SRR1636986.18628546,SRR1636985.1616865,SRR1636986.136695,SRR1636986.1663050,SRR1636986.9045115,SRR1636986.19367916,SRR1636986.21032322,SRR1636985.4869086,SRR1636985.5266741,SRR1636985.6031260,SRR1636985.6650447,SRR1636985.10305486,SRR1636985.10540249,SRR1636985.12291217,SRR1636986.414597,SRR1636986.2808615,SRR1636986.7937200,SRR1636986.20106853,SRR1636986.22968220,SRR1636985.2233899,SRR1636985.2861888,SRR1636985.3154260,SRR1636985.3713295,SRR1636985.5021916,SRR1636985.6650447,SRR1636985.11135285,SRR1636985.11768479,SRR1636986.1715597,SRR1636986.6100637,SRR1636986.7192135,SRR1636986.8976842,SRR1636986.12441838,SRR1636986.18529219,SRR1636986.20074276,","1__9991949__9994918",42
"chr1:9991949|9995685","chr1",9991949,9995685,4,"3_3_1",12,0.4,"exon","ENSG00000162441,","-","SRR1636986.908091,SRR1636986.7389945,SRR1636986.21120332,SRR1636985.9789783,","1__9991949__9995685",4
"chr1:10032076|10041228","chr1",10032076,10041228,12,"5_8_1",3,0.889,"exon","ENSG00000173614,","+","SRR1636985.5575198,SRR1636986.3734550,SRR1636986.15348398,SRR1636986.19960553,SRR1636986.22513301,SRR1636986.17600065,SRR1636985.3583479,SRR1636985.4257585,SRR1636985.6104720,SRR1636986.3132611,SRR1636986.13814186,SRR1636986.15827851,","1__10032076__10041228",12
"chr1:10132086|10132272","chr1",10132086,10132272,1,"1_1_0",7,0.222,"exon","ENSG00000130939,","+","SRR1636986.19978081,","1__10132086__10132272",1
"chr1:10132086|10165802","chr1",10132086,10165802,1,"1_1_0",5,0.286,"exon","ENSG00000130939,","+","SRR1636986.6277055,","1__10132086__10165802",1
"chr1:10155519|10165802","chr1",10155519,10165802,19,"11_10_0",5,0.884,"exon","ENSG00000130939,","+","SRR1636985.5058830,SRR1636986.260398,SRR1636986.7538675,SRR1636986.11443232,SRR1636986.17827346,SRR1636986.691669,SRR1636986.11846639,SRR1636986.14202488,SRR1636986.22582459,SRR1636985.2866453,SRR1636985.9076894,SRR1636985.9303455,SRR1636986.175483,SRR1636986.2545487,SRR1636986.20562546,SRR1636985.8394341,SRR1636985.8514143,SRR1636985.9303455,SRR1636986.2545487,","1__10155519__10165802",19
"chr1:10177425|10192540","chr1",10177425,10192540,1,"1_1_0",3,0.4,"intron","ENSG00000130939,","+","SRR1636986.989034,","1__10177425__10192540",1
"chr1:10204998|10207148","chr1",10204998,10207148,1,"1_1_0",5,0.286,"exon","ENSG00000130939,","+","SRR1636986.7912601,","1__10204998__10207148",1
"chr1:10292308|10338186","chr1",10292308,10338186,1,"1_1_0",8,0.2,"exon","ENSG00000054523,","+","SRR1636986.7407952,","1__10292308__10338186",1
"chr1:10316305|10322028","chr1",10316305,10322028,1,"1_0_1",18,0.1,"exon","ENSG00000054523,","+","SRR1636985.7113148,","1__10316305__10322028",1
"chr1:10318551|10328321","chr1",10318551,10328321,1,"1_1_0",29,0.065,"exon","ENSG00000054523,","+","SRR1636986.7086146,","1__10318551__10328321",1
"chr1:10327438|10328321","chr1",10327438,10328321,5,"4_5_0",23,0.303,"exon","ENSG00000054523,","+","SRR1636986.1585885,SRR1636985.1371677,SRR1636986.6631428,SRR1636986.20303484,SRR1636985.7731797,","1__10327438__10328321",5
"chr1:10331560|10335561","chr1",10331560,10335561,2,"2_1_0",27,0.129,"exon","ENSG00000054523,","+","SRR1636986.17821237,SRR1636986.17145992,","1__10331560__10335561",2
"chr1:10331560|10336457","chr1",10331560,10336457,1,"1_1_0",27,0.069,"exon","ENSG00000054523,","+","SRR1636986.19535876,","1__10331560__10336457",1
"chr1:10338044|10342591","chr1",10338044,10342591,1,"1_1_0",33,0.057,"exon","ENSG00000054523,","+","SRR1636986.22041277,","1__10338044__10342591",1
"chr1:10394578|10406011","chr1",10394578,10406011,1,"1_1_0",5,0.286,"exon","ENSG00000054523,","+","SRR1636986.16656097,","1__10394578__10406011",1
"chr1:10463128|10464336","chr1",10463128,10464336,2,"1_2_0",117,0.033,"exon","ENSG00000142657,","+","SRR1636986.22357573,SRR1636985.1993868,","1__10463128__10464336",2
"chr1:10463128|10473308","chr1",10463128,10473308,2,"2_2_0",80,0.048,"exon","ENSG00000142657,","+","SRR1636985.9488741,SRR1636986.8855022,","1__10463128__10473308",2
"chr1:10464218|10468197","chr1",10464218,10468197,1,"1_1_0",84,0.023,"exon","ENSG00000142657,","+","SRR1636985.8902270,","1__10464218__10468197",1
"chr1:10500404|10502498","chr1",10500404,10502498,6,"2_2_2",5,0.706,"exon","ENSG00000251503,","+","SRR1636986.16180234,SRR1636985.1942771,SRR1636985.10265009,SRR1636986.8158893,SRR1636986.18163309,SRR1636986.18163309,","1__10500404__10502498",6
"chr1:10555331|10596354","chr1",10555331,10596354,1,"1_1_0",22,0.083,"exon","ENSG00000142655,","+","SRR1636986.23053058,","1__10555331__10596354",1
"chr1:10596270|10659423","chr1",10596270,10659423,1,"1_1_0",33,0.057,"exon","ENSG00000142655,","+","SRR1636986.5579662,","1__10596270__10659423",1
"chr1:11078790|11080656","chr1",11078790,11080656,1,"1_1_0",37,0.051,"exon","ENSG00000120948,","+","SRR1636986.10782202,","1__11078790__11080656",1
"chr1:11128065|11137005","chr1",11128065,11137005,1,"1_1_0",2,0.5,"exon","ENSG00000171824,","-","SRR1636986.21630408,","1__11128065__11137005",1
"chr1:11133991|11134383","chr1",11133991,11134383,2,"2_2_0",8,0.333,"exon","ENSG00000171824,","-","SRR1636986.10101477,SRR1636985.13163108,","1__11133991__11134383",2
"chr1:11133991|11137005","chr1",11133991,11137005,3,"2_3_0",7,0.462,"exon","ENSG00000171824,","-","SRR1636985.8928049,SRR1636986.9309418,SRR1636986.7775902,","1__11133991__11137005",3
"chr1:11269369|11270963","chr1",11269369,11270963,1,"1_1_0",9,0.182,"exon","ENSG00000198793,","-","SRR1636986.4621255,","1__11269369__11270963",1
"chr1:11288725|11294322","chr1",11288725,11294322,1,"1_1_0",4,0.333,"exon","ENSG00000198793,","-","SRR1636986.13691819,","1__11288725__11294322",1
"chr1:11300360|11303357","chr1",11300360,11303357,2,"1_2_0",9,0.308,"exon","ENSG00000198793,","-","SRR1636985.827535,SRR1636986.6191427,","1__11300360__11303357",2
"chr1:11313896|11319480","chr1",11313896,11319480,1,"1_1_0",9,0.182,"exon","ENSG00000198793,","-","SRR1636985.7911787,","1__11313896__11319480",1
"chr1:11731323|11732080","chr1",11731323,11732080,1,"1_1_0",2,0.5,"exon","ENSG00000116663,","+","SRR1636986.10926613,","1__11731323__11732080",1
"chr1:11736103|11740670","chr1",11736103,11740670,1,"1_1_0",17,0.105,"exon","ENSG00000116670,","-","SRR1636985.2788758,","1__11736103__11740670",1
"chr1:11860269|11863186","chr1",11860269,11863186,1,"1_1_0",4,0.333,"exon","ENSG00000177000,","-","SRR1636986.12090406,","1__11860269__11863186",1
"chr1:12008033|12012792","chr1",12008033,12012792,1,"1_1_0",48,0.04,"exon","ENSG00000083444,","+","SRR1636986.19036955,","1__12008033__12012792",1
"chr1:12008033|12014950","chr1",12008033,12014950,1,"1_1_0",56,0.034,"exon","ENSG00000083444,","+","SRR1636986.14477642,","1__12008033__12014950",1
"chr1:12008033|12033054","chr1",12008033,12033054,1,"1_1_0",37,0.051,"exon","ENSG00000083444,","+","SRR1636986.11934286,","1__12008033__12033054",1
"chr1:12030727|12033054","chr1",12030727,12033054,1,"1_1_0",24,0.077,"exon","ENSG00000083444,","+","SRR1636985.11221661,","1__12030727__12033054",1
"chr1:12049222|12052747","chr1",12049222,12052747,1,"1_0_1",62,0.031,"exon","ENSG00000116688,","+","SRR1636986.21957363,","1__12049222__12052747",1
"chr1:12331051|12338095","chr1",12331051,12338095,1,"1_1_0",4,0.333,"exon","ENSG00000048707,","+","SRR1636986.14898587,","1__12331051__12338095",1
"chr1:12335882|12338095","chr1",12335882,12338095,3,"3_2_0",1,0.857,"exon","ENSG00000048707,","+","SRR1636986.19367314,SRR1636986.21002105,SRR1636986.10848687,","1__12335882__12338095",3
"chr1:12359259|12368698","chr1",12359259,12368698,7,"3_6_0",1,0.933,"exon","ENSG00000048707,","+","SRR1636985.9305897,SRR1636986.2294128,SRR1636985.12263994,SRR1636986.16411649,SRR1636985.6465296,SRR1636985.10950404,SRR1636986.9294838,","1__12359259__12368698",7
"chr1:12378129|12395884","chr1",12378129,12395884,1,"1_1_0",3,0.4,"exon","ENSG00000048707,","+","SRR1636985.6229615,","1__12378129__12395884",1
"chr1:12401840|12476880","chr1",12401840,12476880,1,"1_1_0",2,0.5,"exon","ENSG00000048707,","+","SRR1636986.4867727,","1__12401840__12476880",1
"chr1:12418515|12446393","chr1",12418515,12446393,1,"1_1_0",4,0.333,"exon","ENSG00000048707,","+","SRR1636985.678507,","1__12418515__12446393",1
"chr1:12443035|12464026","chr1",12443035,12464026,2,"1_1_0",0,1,"exon","ENSG00000048707,","+","SRR1636985.99611,SRR1636985.99611,","1__12443035__12464026",2
"chr1:12632756|12640694","chr1",12632756,12640694,1,"1_1_0",4,0.333,"exon","ENSG00000162496,","-","SRR1636986.4892236,","1__12632756__12640694",1
"chr1:12638746|12639440","chr1",12638746,12639440,2,"2_2_0",5,0.444,"exon","ENSG00000162496,","-","SRR1636985.3356316,SRR1636986.765288,","1__12638746__12639440",2
"chr1:14057495|14068652","chr1",14057495,14068652,1,"1_1_0",2,0.5,"exon","ENSG00000116731,","+","SRR1636985.827286,","1__14057495__14068652",1
"chr1:15844605|15844890","chr1",15844605,15844890,2,"2_1_0",6,0.4,"exon","ENSG00000132906,","-","SRR1636986.17800392,SRR1636986.13289129,","1__15844605__15844890",2
"chr1:15855583|15863309","chr1",15855583,15863309,4,"1_4_0",4,0.667,"exon","ENSG00000116138,","+","SRR1636985.773860,SRR1636985.490745,SRR1636986.275112,SRR1636986.12320580,","1__15855583__15863309",4
"chr1:15860732|15863309","chr1",15860732,15863309,1,"0_1_1",9,0.182,"exon","ENSG00000116138,","+","SRR1636986.17519817,","1__15860732__15863309",1
"chr1:15860732|15873366","chr1",15860732,15873366,1,"1_1_0",11,0.154,"exon","ENSG00000116138,","+","SRR1636985.11520996,","1__15860732__15873366",1
"chr1:15860732|15874923","chr1",15860732,15874923,3,"1_2_1",6,0.5,"exon","ENSG00000116138,","+","SRR1636986.6621547,SRR1636986.7460556,SRR1636986.21518195,","1__15860732__15874923",3
"chr1:15886021|15888820","chr1",15886021,15888820,1,"1_1_0",3,0.4,"exon","ENSG00000116138,","+","SRR1636985.2262265,","1__15886021__15888820",1
"chr1:15904180|15906637","chr1",15904180,15906637,1,"1_1_0",22,0.083,"exon","ENSG00000116771,","-","SRR1636986.5007716,","1__15904180__15906637",1
"chr1:15953164|15960060","chr1",15953164,15960060,1,"1_1_0",13,0.133,"exon","ENSG00000197312,","+","SRR1636986.2472306,","1__15953164__15960060",1
"chr1:15953164|15970145","chr1",15953164,15970145,1,"1_1_0",7,0.222,"exon","ENSG00000197312,","+","SRR1636985.9947462,","1__15953164__15970145",1
"chr1:15964802|15970145","chr1",15964802,15970145,1,"1_1_0",12,0.143,"exon","ENSG00000197312,","+","SRR1636985.2215317,","1__15964802__15970145",1
"chr1:15964802|15976318","chr1",15964802,15976318,1,"1_1_0",16,0.111,"exon","ENSG00000197312,","+","SRR1636985.8966172,","1__15964802__15976318",1
"chr1:15964802|15978390","chr1",15964802,15978390,5,"4_4_0",15,0.4,"exon","ENSG00000197312,","+","SRR1636986.16113756,SRR1636985.6143514,SRR1636986.2189748,SRR1636985.2798841,SRR1636986.17345591,","1__15964802__15978390",5
"chr1:15970017|15976318","chr1",15970017,15976318,1,"1_1_0",18,0.1,"exon","ENSG00000197312,","+","SRR1636985.1257451,","1__15970017__15976318",1
"chr1:15973332|15976318","chr1",15973332,15976318,1,"1_1_0",7,0.222,"intron","ENSG00000197312,","+","SRR1636986.9183862,","1__15973332__15976318",1
"chr1:16044388|16047883","chr1",16044388,16047883,4,"4_1_0",29,0.216,"exon","ENSG00000116786,","+","SRR1636986.8840676,SRR1636985.5047036,SRR1636986.746951,SRR1636986.17667049,","1__16044388__16047883",4
"chr1:16045033|16047883","chr1",16045033,16047883,1,"1_1_0",29,0.065,"exon","ENSG00000116786,","+","SRR1636986.16350070,","1__16045033__16047883",1
"chr1:16235816|16245546","chr1",16235816,16245546,1,"1_1_0",1,0.667,"exon","ENSG00000065526,","+","SRR1636985.12275564,","1__16235816__16245546",1
"chr1:16237596|16242774","chr1",16237596,16242774,3,"2_1_0",2,0.75,"exon","ENSG00000065526,","+","SRR1636985.7223368,SRR1636986.17962233,SRR1636986.17311391,","1__16237596__16242774",3
"chr1:16237596|16248844","chr1",16237596,16248844,1,"1_1_0",0,1,"exon","ENSG00000065526,","+","SRR1636985.11996926,","1__16237596__16248844",1
"chr1:16245421|16248844","chr1",16245421,16248844,1,"1_1_0",3,0.4,"exon","ENSG00000065526,","+","SRR1636985.6343472,","1__16245421__16248844",1
"chr1:16245421|16249108","chr1",16245421,16249108,1,"1_1_0",4,0.333,"intron","ENSG00000065526,","+","SRR1636985.13132989,","1__16245421__16249108",1
"chr1:16263982|16264501","chr1",16263982,16264501,1,"1_1_0",9,0.182,"exon","ENSG00000065526,","+","SRR1636986.9481202,","1__16263982__16264501",1
"chr1:16263982|16269219","chr1",16263982,16269219,1,"1_1_0",7,0.222,"intergenic_region","n/a","+","SRR1636986.12635060,","1__16263982__16269219",1
"chr1:16458216|16464925","chr1",16458216,16464925,1,"1_1_0",21,0.087,"exon","ENSG00000142627,","-","SRR1636985.7585006,","1__16458216__16464925",1
"chr1:16464348|16464925","chr1",16464348,16464925,2,"2_2_0",24,0.143,"exon","ENSG00000142627,","-","SRR1636986.14338505,SRR1636986.10013095,","1__16464348__16464925",2
"chr1:16528277|16529069","chr1",16528277,16529069,5,"3_4_1",15,0.4,"exon","ENSG00000142632,","-","SRR1636985.10250655,SRR1636986.3561177,SRR1636986.18888384,SRR1636986.1953845,SRR1636986.18428570,","1__16528277__16529069",5
"chr1:16582206|16643063","chr1",16582206,16643063,1,"1_1_0",6,0.25,"intron","ENSG00000037637,","-","SRR1636986.10435070,","1__16582206__16643063",1
"chr1:16610773|16653858","chr1",16610773,16653858,1,"1_1_0",1,0.667,"intron","ENSG00000037637,","-","SRR1636986.11316839,","1__16610773__16653858",1
"chr1:16621278|16632414","chr1",16621278,16632414,2,"2_1_0",8,0.333,"exon","ENSG00000037637,","-","SRR1636986.11993448,SRR1636985.9615618,","1__16621278__16632414",2
"chr1:16664677|16665415","chr1",16664677,16665415,1,"1_1_0",0,1,"intron","ENSG00000037637,","-","SRR1636985.88640,","1__16664677__16665415",1
"chr1:16946340|16961663","chr1",16946340,16961663,1,"1_1_0",2,0.5,"intron","ENSG00000215908,","-","SRR1636986.16624518,","1__16946340__16961663",1
"chr1:16954963|16964409","chr1",16954963,16964409,1,"1_1_0",0,1,"intron","ENSG00000215908,","-","SRR1636986.10653155,","1__16954963__16964409",1
"chr1:17349103|17350569","chr1",17349103,17350569,2,"1_2_0",8,0.333,"exon","ENSG00000117118,","-","SRR1636986.736420,SRR1636986.17047081,","1__17349103__17350569",2
"chr1:17907048|17914974","chr1",17907048,17914974,15,"11_1_8",13,0.698,"exon","ENSG00000074964,","+","SRR1636986.10029788,SRR1636985.511280,SRR1636985.13305578,SRR1636986.1718370,SRR1636986.14301164,SRR1636986.16863482,SRR1636985.7683738,SRR1636986.366533,SRR1636986.11163983,SRR1636985.414928,SRR1636985.2029122,SRR1636986.11851071,SRR1636986.13550870,SRR1636986.15008476,SRR1636986.19467580,","1__17907048__17914974",15
"chr1:17928622|17934472","chr1",17928622,17934472,2,"2_1_0",24,0.143,"exon","ENSG00000074964,","+","SRR1636985.12169843,SRR1636986.10726150,","1__17928622__17934472",2
"chr1:17953825|17991090","chr1",17953825,17991090,1,"1_1_0",10,0.167,"exon","ENSG00000074964,","+","SRR1636986.2416170,","1__17953825__17991090",1
"chr1:17964383|17975170","chr1",17964383,17975170,1,"1_1_0",16,0.111,"exon","ENSG00000074964,","+","SRR1636986.10393864,","1__17964383__17975170",1
"chr1:19518682|19519034","chr1",19518682,19519034,1,"1_1_0",28,0.067,"exon","ENSG00000127481,","-","SRR1636986.2899154,","1__19518682__19519034",1
"chr1:19518975|19528309","chr1",19518975,19528309,1,"1_1_0",22,0.083,"exon","ENSG00000127481,","-","SRR1636986.15596347,","1__19518975__19528309",1
"chr1:19523635|19528309","chr1",19523635,19528309,1,"1_1_0",23,0.08,"exon","ENSG00000127481,","-","SRR1636986.5324569,","1__19523635__19528309",1
"chr1:19610490|19612866","chr1",19610490,19612866,1,"1_1_0",0,1,"exon","ENSG00000162482,","-","SRR1636986.22996271,","1__19610490__19612866",1
"chr1:19634670|19635007","chr1",19634670,19635007,1,"1_1_0",15,0.118,"exon","ENSG00000053371,","+","SRR1636986.11618063,","1__19634670__19635007",1
"chr1:19670852|19684057","chr1",19670852,19684057,1,"1_1_0",75,0.026,"exon","ENSG00000077549,","-","SRR1636985.2571774,","1__19670852__19684057",1
"chr1:20063865|20073753","chr1",20063865,20073753,2,"2_2_0",10,0.286,"exon","ENSG00000162542,","-","SRR1636986.22600596,SRR1636986.9324610,","1__20063865__20073753",2
"chr1:20097035|20116541","chr1",20097035,20116541,3,"0_2_1",6,0.5,"intron","ENSG00000162542,","-","SRR1636986.11383487,SRR1636986.9800870,SRR1636986.23341313,","1__20097035__20116541",3
"chr1:20097801|20113610","chr1",20097801,20113610,1,"1_1_0",9,0.182,"exon","ENSG00000162542,","-","SRR1636986.6195302,","1__20097801__20113610",1
"chr1:20216878|20220973","chr1",20216878,20220973,2,"2_1_0",4,0.5,"exon","ENSG00000169914,","+","SRR1636986.22340406,SRR1636986.910052,","1__20216878__20220973",2
"chr1:20216878|20231480","chr1",20216878,20231480,3,"2_1_1",4,0.6,"exon","ENSG00000169914,","+","SRR1636985.12865628,SRR1636985.10488240,SRR1636985.10488240,","1__20216878__20231480",3
"chr1:21071237|21076375","chr1",21071237,21076375,2,"1_1_0",30,0.118,"exon","ENSG00000127483,","-","SRR1636986.13424595,SRR1636986.13424595,","1__21071237__21076375",2
"chr1:21071237|21100103","chr1",21071237,21100103,9,"4_6_0",40,0.31,"exon","ENSG00000127483,","-","SRR1636985.4208153,SRR1636986.1288060,SRR1636986.1288060,SRR1636985.9886075,SRR1636986.12352162,SRR1636986.18773587,SRR1636985.733433,SRR1636986.3869920,SRR1636986.11709631,","1__21071237__21100103",9
"chr1:21071237|21107033","chr1",21071237,21107033,5,"3_3_0",12,0.455,"exon","ENSG00000127483,","-","SRR1636986.7773952,SRR1636986.16432836,SRR1636985.4507926,SRR1636986.17947648,SRR1636986.20374636,","1__21071237__21107033",5
"chr1:21076216|21076468","chr1",21076216,21076468,7,"4_4_0",22,0.389,"exon","ENSG00000127483,","-","SRR1636985.10807061,SRR1636985.9978782,SRR1636985.10546535,SRR1636986.5505242,SRR1636985.3844689,SRR1636985.10546535,SRR1636986.5505242,","1__21076216__21076468",7
"chr1:21083659|21100103","chr1",21083659,21100103,20,"10_7_0",51,0.44,"exon","ENSG00000127483,","-","SRR1636985.11190303,SRR1636986.2409702,SRR1636985.5890881,SRR1636985.11963926,SRR1636986.2980465,SRR1636986.22719658,SRR1636985.668354,SRR1636985.4735644,SRR1636986.420438,SRR1636986.2670787,SRR1636986.7719871,SRR1636985.1955837,SRR1636985.4302136,SRR1636985.11752974,SRR1636986.1660939,SRR1636986.3436330,SRR1636986.14435782,SRR1636986.16009526,SRR1636986.16104627,SRR1636986.21328477,","1__21083659__21100103",20
"chr1:21083659|21107033","chr1",21083659,21107033,7,"6_5_0",23,0.378,"exon","ENSG00000127483,","-","SRR1636985.7268918,SRR1636985.8228493,SRR1636986.20408200,SRR1636985.3312858,SRR1636986.5318944,SRR1636986.18344208,SRR1636985.1523092,","1__21083659__21107033",7
"chr1:21091870|21107033","chr1",21091870,21107033,3,"2_3_0",55,0.098,"exon","ENSG00000127483,","-","SRR1636986.769279,SRR1636986.17202770,SRR1636985.2109607,","1__21091870__21107033",3
"chr1:21094077|21107033","chr1",21094077,21107033,1,"1_1_0",37,0.051,"exon","ENSG00000127483,","-","SRR1636986.19240980,","1__21094077__21107033",1
"chr1:21097423|21100103","chr1",21097423,21100103,12,"6_7_0",75,0.242,"exon","ENSG00000127483,","-","SRR1636986.6106388,SRR1636986.9126989,SRR1636985.5621963,SRR1636986.3076581,SRR1636986.6284286,SRR1636986.12152014,SRR1636986.13417488,SRR1636986.20616578,SRR1636986.23229687,SRR1636985.10446674,SRR1636985.11042242,SRR1636986.3269293,","1__21097423__21100103",12
"chr1:21102217|21102498","chr1",21102217,21102498,5,"3_3_1",53,0.159,"exon","ENSG00000127483,","-","SRR1636986.13880293,SRR1636986.15081207,SRR1636985.9130356,SRR1636985.9130356,SRR1636986.17114400,","1__21102217__21102498",5
"chr1:21102217|21107033","chr1",21102217,21107033,1,"1_1_0",29,0.065,"exon","ENSG00000127483,","-","SRR1636986.4961226,","1__21102217__21107033",1
"chr1:21220010|21221994","chr1",21220010,21221994,4,"4_3_0",9,0.471,"exon","ENSG00000075151,","-","SRR1636985.3449114,SRR1636985.4916284,SRR1636985.5779724,SRR1636985.8569518,","1__21220010__21221994",4
"chr1:21220010|21231464","chr1",21220010,21231464,2,"1_1_0",8,0.333,"exon","ENSG00000075151,","-","SRR1636985.8746731,SRR1636986.8943762,","1__21220010__21231464",2
"chr1:21226190|21226436","chr1",21226190,21226436,1,"1_1_0",10,0.167,"exon","ENSG00000075151,","-","SRR1636985.9405398,","1__21226190__21226436",1
"chr1:21267457|21268823","chr1",21267457,21268823,1,"1_1_0",5,0.286,"intron","ENSG00000075151,","-","SRR1636985.11150766,","1__21267457__21268823",1
"chr1:21267984|21276601","chr1",21267984,21276601,2,"2_1_0",5,0.444,"exon","ENSG00000075151,","-","SRR1636985.6168330,SRR1636986.2197015,","1__21267984__21276601",2
"chr1:21295967|21307720","chr1",21295967,21307720,5,"3_5_0",12,0.455,"exon","ENSG00000075151,","-","SRR1636986.23288103,SRR1636985.8177371,SRR1636986.5794508,SRR1636986.3851469,SRR1636985.12634100,","1__21295967__21307720",5
"chr1:21295967|21329301","chr1",21295967,21329301,2,"2_2_0",17,0.19,"exon","ENSG00000075151,","-","SRR1636985.11114057,SRR1636986.5084933,","1__21295967__21329301",2
"chr1:21295967|21415706","chr1",21295967,21415706,1,"1_1_0",41,0.047,"exon","ENSG00000075151,","-","SRR1636986.4559573,","1__21295967__21415706",1
"chr1:21306827|21377487","chr1",21306827,21377487,1,"1_1_0",80,0.024,"exon","ENSG00000075151,","-","SRR1636986.8023367,","1__21306827__21377487",1
"chr1:21327692|21329301","chr1",21327692,21329301,4,"3_2_0",17,0.32,"exon","ENSG00000075151,","-","SRR1636985.11597488,SRR1636986.18887358,SRR1636986.23314931,SRR1636985.8794090,","1__21327692__21329301",4
"chr1:21327692|21377487","chr1",21327692,21377487,4,"3_2_0",65,0.11,"exon","ENSG00000075151,","-","SRR1636986.13078983,SRR1636986.17502330,SRR1636986.21266748,SRR1636986.12051763,","1__21327692__21377487",4
