"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr1:16811318|16957604","chr1",16811318,16957604,3,"3_2_0",17,0.261,"intergenic_region","n/a","-","SRR2048277.10906997,SRR2048278.15578890,SRR2048277.7308273,","1__16811318__16957604",3
"chr1:16952270|16969640","chr1",16952270,16969640,1,"0_1_1",24,0.077,"exon","ENSG00000215908,","-","SRR2048277.60208,","1__16952270__16969640",1
"chr1:17302996|17304809","chr1",17302996,17304809,1,"0_1_1",23,0.08,"exon","ENSG00000117122,","-","SRR2048277.16059856,","1__17302996__17304809",1
"chr1:17349103|17350569","chr1",17349103,17350569,3,"2_2_0",189,0.031,"exon","ENSG00000117118,","-","SRR2048278.283002,SRR2048278.14053613,SRR2048278.16329991,","1__17349103__17350569",3
"chr1:17742707|17743142","chr1",17742707,17743142,1,"1_1_0",49,0.039,"intron","ENSG00000179051,","-","SRR2048277.5621592,","1__17742707__17743142",1
"chr1:17907048|17982597","chr1",17907048,17982597,1,"1_1_0",16,0.111,"exon","ENSG00000074964,","+","SRR2048277.2737691,","1__17907048__17982597",1
"chr1:19503086|19505714","chr1",19503086,19505714,4,"1_2_0",336,0.023,"exon","ENSG00000127481,","-","SRR2048278.465792,SRR2048278.11923113,SRR2048278.16874192,SRR2048278.13171994,","1__19503086__19505714",4
"chr1:19510305|19514034","chr1",19510305,19514034,2,"1_2_0",195,0.02,"exon","ENSG00000127481,","-","SRR2048277.15324945,SRR2048277.16386565,","1__19510305__19514034",2
"chr1:19518682|19519034","chr1",19518682,19519034,1,"1_1_0",105,0.019,"exon","ENSG00000127481,","-","SRR2048278.5022793,","1__19518682__19519034",1
"chr1:19519927|19523759","chr1",19519927,19523759,3,"0_2_0",135,0.043,"exon","ENSG00000127481,","-","SRR2048277.8733210,SRR2048278.732377,SRR2048278.5351294,","1__19519927__19523759",3
"chr1:19683129|19746244","chr1",19683129,19746244,2,"1_1_0",73,0.052,"exon","ENSG00000077549,","-","SRR2048277.5236960,SRR2048277.12115628,","1__19683129__19746244",2
"chr1:19745707|19746244","chr1",19745707,19746244,1,"1_1_0",24,0.077,"intron","ENSG00000077549,","-","SRR2048278.573972,","1__19745707__19746244",1
"chr1:20097035|20116545","chr1",20097035,20116545,1,"0_1_1",10,0.167,"intron","ENSG00000162542,","-","SRR2048278.2521612,","1__20097035__20116545",1
"chr1:20216878|20234369","chr1",20216878,20234369,1,"1_1_0",34,0.056,"exon","ENSG00000169914,","+","SRR2048278.9994704,","1__20216878__20234369",1
"chr1:20224033|20234153","chr1",20224033,20234153,2,"1_2_0",58,0.065,"exon","ENSG00000169914,","+","SRR2048277.214854,SRR2048277.7531922,","1__20224033__20234153",2
"chr1:21024872|21031000","chr1",21024872,21031000,1,"1_0_1",14,0.125,"exon","ENSG00000117245,","-","SRR2048277.12380602,","1__21024872__21031000",1
"chr1:21039947|21042132","chr1",21039947,21042132,2,"2_1_0",12,0.25,"exon","ENSG00000117245,","-","SRR2048277.1588389,SRR2048278.12677161,","1__21039947__21042132",2
"chr1:21074037|21076468","chr1",21074037,21076468,2,"1_1_0",93,0.041,"exon","ENSG00000127483,","-","SRR2048278.9563515,SRR2048278.16706793,","1__21074037__21076468",2
"chr1:21076216|21100103","chr1",21076216,21100103,3,"2_2_0",108,0.053,"exon","ENSG00000127483,","-","SRR2048277.16469173,SRR2048278.3683977,SRR2048278.12083738,","1__21076216__21100103",3
"chr1:21083659|21100103","chr1",21083659,21100103,4,"3_3_0",130,0.058,"exon","ENSG00000127483,","-","SRR2048278.2527894,SRR2048278.9219117,SRR2048277.12130174,SRR2048278.4720286,","1__21083659__21100103",4
"chr1:21097423|21100103","chr1",21097423,21100103,7,"6_7_0",102,0.121,"exon","ENSG00000127483,","-","SRR2048277.111364,SRR2048277.3625948,SRR2048277.5596469,SRR2048277.6808638,SRR2048277.9295258,SRR2048278.11117941,SRR2048277.10298561,","1__21097423__21100103",7
"chr1:21133645|21212864","chr1",21133645,21212864,1,"1_1_0",159,0.012,"exon","ENSG00000075151,","-","SRR2048278.13052502,","1__21133645__21212864",1
"chr1:21133645|21268823","chr1",21133645,21268823,1,"1_1_0",138,0.014,"exon","ENSG00000075151,","-","SRR2048278.1707877,","1__21133645__21268823",1
"chr1:21151593|21177971","chr1",21151593,21177971,1,"1_1_0",170,0.012,"exon","ENSG00000075151,","-","SRR2048277.4492352,","1__21151593__21177971",1
"chr1:21151593|21329301","chr1",21151593,21329301,1,"0_1_1",178,0.011,"exon","ENSG00000075151,","-","SRR2048278.7491652,","1__21151593__21329301",1
"chr1:21167349|21177971","chr1",21167349,21177971,1,"1_1_0",203,0.01,"exon","ENSG00000075151,","-","SRR2048278.13003995,","1__21167349__21177971",1
"chr1:21167349|21191755","chr1",21167349,21191755,4,"3_4_0",137,0.055,"exon","ENSG00000075151,","-","SRR2048277.12916614,SRR2048278.12771613,SRR2048278.18283933,SRR2048278.16845945,","1__21167349__21191755",4
"chr1:21167349|21212864","chr1",21167349,21212864,2,"1_2_0",192,0.02,"exon","ENSG00000075151,","-","SRR2048278.3233768,SRR2048277.12825495,","1__21167349__21212864",2
"chr1:21167349|21231464","chr1",21167349,21231464,2,"1_1_0",202,0.019,"exon","ENSG00000075151,","-","SRR2048278.3361445,SRR2048278.6380544,","1__21167349__21231464",2
"chr1:21183896|21212864","chr1",21183896,21212864,1,"1_1_0",159,0.012,"exon","ENSG00000075151,","-","SRR2048277.3702082,","1__21183896__21212864",1
"chr1:21205775|21231464","chr1",21205775,21231464,1,"1_1_0",133,0.015,"intron","ENSG00000075151,","-","SRR2048277.6761275,","1__21205775__21231464",1
"chr1:21219112|21231464","chr1",21219112,21231464,1,"1_1_0",146,0.014,"exon","ENSG00000075151,","-","SRR2048278.4457023,","1__21219112__21231464",1
"chr1:21220010|21221994","chr1",21220010,21221994,3,"2_1_0",165,0.035,"exon","ENSG00000075151,","-","SRR2048278.7294305,SRR2048278.14980593,SRR2048278.13656984,","1__21220010__21221994",3
"chr1:21220010|21231464","chr1",21220010,21231464,5,"2_3_0",236,0.041,"exon","ENSG00000075151,","-","SRR2048278.2414922,SRR2048278.5962217,SRR2048278.9606633,SRR2048278.12509197,SRR2048278.18080216,","1__21220010__21231464",5
"chr1:21220010|21268823","chr1",21220010,21268823,4,"2_4_0",205,0.038,"exon","ENSG00000075151,","-","SRR2048278.11628864,SRR2048278.11690141,SRR2048277.1942431,SRR2048277.5867199,","1__21220010__21268823",4
"chr1:21220010|21307720","chr1",21220010,21307720,1,"1_1_0",208,0.01,"exon","ENSG00000075151,","-","SRR2048278.17310435,","1__21220010__21307720",1
"chr1:21220010|21377487","chr1",21220010,21377487,1,"1_1_0",311,0.006,"exon","ENSG00000075151,","-","SRR2048278.8321576,","1__21220010__21377487",1
"chr1:21226190|21226436","chr1",21226190,21226436,1,"1_1_0",116,0.017,"exon","ENSG00000075151,","-","SRR2048278.1769126,","1__21226190__21226436",1
"chr1:21231376|21268823","chr1",21231376,21268823,5,"5_3_0",159,0.059,"exon","ENSG00000075151,","-","SRR2048277.2915914,SRR2048277.6674589,SRR2048277.16069885,SRR2048277.11808036,SRR2048277.13668321,","1__21231376__21268823",5
"chr1:21231376|21377487","chr1",21231376,21377487,1,"1_1_0",266,0.007,"exon","ENSG00000075151,","-","SRR2048278.9035106,","1__21231376__21377487",1
"chr1:21267752|21276604","chr1",21267752,21276604,1,"1_1_0",96,0.02,"exon","ENSG00000075151,","-","SRR2048278.12387132,","1__21267752__21276604",1
"chr1:21267984|21268823","chr1",21267984,21268823,1,"1_1_0",201,0.01,"exon","ENSG00000075151,","-","SRR2048278.10430080,","1__21267984__21268823",1
"chr1:21267984|21276601","chr1",21267984,21276601,3,"2_2_0",199,0.029,"exon","ENSG00000075151,","-","SRR2048278.3029194,SRR2048278.5990579,SRR2048278.8469205,","1__21267984__21276601",3
"chr1:21267984|21276604","chr1",21267984,21276604,1,"1_1_0",199,0.01,"exon","ENSG00000075151,","-","SRR2048277.3149831,","1__21267984__21276604",1
"chr1:21267984|21306941","chr1",21267984,21306941,1,"1_1_0",195,0.01,"exon","ENSG00000075151,","-","SRR2048278.6073973,","1__21267984__21306941",1
"chr1:21267984|21307720","chr1",21267984,21307720,1,"1_1_0",204,0.01,"exon","ENSG00000075151,","-","SRR2048277.9188629,","1__21267984__21307720",1
"chr1:21276496|21329301","chr1",21276496,21329301,1,"1_1_0",219,0.009,"exon","ENSG00000075151,","-","SRR2048277.1324801,","1__21276496__21329301",1
"chr1:21295967|21307720","chr1",21295967,21307720,10,"9_6_1",236,0.078,"exon","ENSG00000075151,","-","SRR2048277.1216210,SRR2048277.4411709,SRR2048277.6255048,SRR2048278.2934385,SRR2048278.4210864,SRR2048278.10049448,SRR2048278.13226084,SRR2048277.1583887,SRR2048277.5822202,SRR2048278.15950293,","1__21295967__21307720",10
"chr1:21295967|21329301","chr1",21295967,21329301,5,"2_4_0",273,0.035,"exon","ENSG00000075151,","-","SRR2048278.4024843,SRR2048278.17532832,SRR2048278.17949826,SRR2048277.12707613,SRR2048278.15469266,","1__21295967__21329301",5
"chr1:21295967|21437876","chr1",21295967,21437876,4,"3_1_1",145,0.052,"exon","ENSG00000075151,","-","SRR2048277.13700515,SRR2048278.10087830,SRR2048278.13254319,SRR2048277.4378442,","1__21295967__21437876",4
"chr1:21306827|21307720","chr1",21306827,21307720,4,"3_4_0",214,0.036,"exon","ENSG00000075151,","-","SRR2048277.15580381,SRR2048278.1230229,SRR2048278.2544409,SRR2048278.15371088,","1__21306827__21307720",4
"chr1:21306827|21437876","chr1",21306827,21437876,3,"2_0_2",125,0.046,"exon","ENSG00000075151,","-","SRR2048278.7493819,SRR2048277.10477554,SRR2048277.13034407,","1__21306827__21437876",3
"chr1:21324094|21329301","chr1",21324094,21329301,1,"0_1_1",139,0.014,"exon","ENSG00000075151,","-","SRR2048278.5843232,","1__21324094__21329301",1
"chr1:21327692|21329301","chr1",21327692,21329301,17,"10_11_2",161,0.174,"exon","ENSG00000075151,","-","SRR2048277.4679493,SRR2048277.6161932,SRR2048277.11862482,SRR2048277.12750225,SRR2048277.13252523,SRR2048277.13545690,SRR2048277.14500607,SRR2048278.90897,SRR2048278.560400,SRR2048278.1250422,SRR2048278.4037213,SRR2048278.16695245,SRR2048278.17088121,SRR2048277.13236460,SRR2048277.14529626,SRR2048278.3038275,SRR2048278.4810728,","1__21327692__21329301",17
"chr1:21327692|21437876","chr1",21327692,21437876,2,"2_1_0",33,0.108,"exon","ENSG00000075151,","-","SRR2048277.13946952,SRR2048278.15031804,","1__21327692__21437876",2
"chr1:21329206|21415706","chr1",21329206,21415706,2,"1_1_0",222,0.018,"exon","ENSG00000075151,","-","SRR2048278.9467983,SRR2048278.13639310,","1__21329206__21415706",2
"chr1:21329206|21423819","chr1",21329206,21423819,1,"1_1_0",99,0.02,"intron","ENSG00000075151,","-","SRR2048278.12220424,","1__21329206__21423819",1
"chr1:21329206|21437876","chr1",21329206,21437876,5,"3_1_3",105,0.087,"exon","ENSG00000075151,","-","SRR2048277.4927287,SRR2048278.7637542,SRR2048277.1500843,SRR2048277.6578028,SRR2048278.9868680,","1__21329206__21437876",5
"chr1:21377359|21415706","chr1",21377359,21415706,18,"10_11_1",248,0.127,"exon","ENSG00000075151,","-","SRR2048277.511892,SRR2048277.3806317,SRR2048277.12058947,SRR2048277.12558236,SRR2048277.14366448,SRR2048277.15355729,SRR2048277.16013870,SRR2048278.2444757,SRR2048278.5769967,SRR2048278.8642500,SRR2048277.80514,SRR2048277.1948390,SRR2048277.14536531,SRR2048278.8388315,SRR2048278.9472108,SRR2048278.12237816,SRR2048278.14168070,SRR2048278.15935073,","1__21377359__21415706",18
"chr1:21377359|21437876","chr1",21377359,21437876,22,"10_6_8",138,0.242,"exon","ENSG00000075151,","-","SRR2048277.932047,SRR2048277.8834411,SRR2048277.11869747,SRR2048277.14196669,SRR2048278.1889734,SRR2048278.3527478,SRR2048278.4889693,SRR2048278.8625938,SRR2048278.9538144,SRR2048277.85909,SRR2048277.1730853,SRR2048277.10420814,SRR2048277.10625151,SRR2048277.11769402,SRR2048277.13542888,SRR2048277.14032965,SRR2048277.14243876,SRR2048277.14539272,SRR2048277.16646442,SRR2048278.418569,SRR2048278.13777600,SRR2048278.15416319,","1__21377359__21437876",22
"chr1:21377359|21460527","chr1",21377359,21460527,1,"1_1_0",131,0.015,"intron","ENSG00000075151,","-","SRR2048277.4368291,","1__21377359__21460527",1
"chr1:21386218|21437876","chr1",21386218,21437876,1,"1_1_0",12,0.143,"intron","ENSG00000075151,","-","SRR2048278.15184889,","1__21386218__21437876",1
"chr1:21415631|21437876","chr1",21415631,21437876,29,"7_4_11",176,0.248,"exon","ENSG00000075151,","-","SRR2048277.4811809,SRR2048277.6419704,SRR2048277.7657447,SRR2048277.13665567,SRR2048278.5525898,SRR2048278.10571379,SRR2048278.14312049,SRR2048277.588608,SRR2048277.770707,SRR2048277.2737313,SRR2048277.3472907,SRR2048277.4219019,SRR2048277.9528121,SRR2048277.14884990,SRR2048277.16004009,SRR2048277.16133061,SRR2048278.986438,SRR2048278.1310627,SRR2048278.2208810,SRR2048278.4117210,SRR2048278.4543513,SRR2048278.7013023,SRR2048278.7653521,SRR2048278.10245113,SRR2048278.11574267,SRR2048278.12685974,SRR2048278.13685865,SRR2048278.15531808,SRR2048278.17925207,","1__21415631__21437876",29
"chr1:21548240|21554534","chr1",21548240,21554534,1,"1_1_0",93,0.021,"exon","ENSG00000117298,","-","SRR2048278.10592058,","1__21548240__21554534",1
"chr1:21599192|21616649","chr1",21599192,21616649,9,"4_6_0",39,0.316,"exon","ENSG00000117298,","-","SRR2048277.3935549,SRR2048278.2568701,SRR2048278.3552247,SRR2048277.11896063,SRR2048277.12899591,SRR2048277.14833872,SRR2048278.4799690,SRR2048278.8739506,SRR2048278.10975840,","1__21599192__21616649",9
"chr1:22027991|22030111","chr1",22027991,22030111,2,"2_2_0",118,0.033,"exon","ENSG00000090686,","-","SRR2048278.4194765,SRR2048278.12103424,","1__22027991__22030111",2
"chr1:22027991|22056325","chr1",22027991,22056325,1,"1_1_0",115,0.017,"exon","ENSG00000090686,","-","SRR2048278.3802839,","1__22027991__22056325",1
"chr1:22041882|22047659","chr1",22041882,22047659,3,"1_2_0",58,0.094,"exon","ENSG00000090686,","-","SRR2048278.896555,SRR2048278.7650382,SRR2048277.14891439,","1__22041882__22047659",3
"chr1:22041882|22050588","chr1",22041882,22050588,4,"1_2_1",68,0.105,"exon","ENSG00000090686,","-","SRR2048278.5087783,SRR2048277.5932532,SRR2048277.11842412,SRR2048277.15018085,","1__22041882__22050588",4
"chr1:22047529|22063118","chr1",22047529,22063118,3,"1_2_0",90,0.062,"exon","ENSG00000090686,","-","SRR2048278.9330746,SRR2048278.3825714,SRR2048278.17306797,","1__22047529__22063118",3
"chr1:22404922|22413359","chr1",22404922,22413359,12,"5_7_2",34,0.414,"exon","ENSG00000070831,","+","SRR2048277.1056727,SRR2048277.2556208,SRR2048277.4154829,SRR2048277.6627106,SRR2048277.6931538,SRR2048277.10643224,SRR2048277.14390584,SRR2048278.4834749,SRR2048278.12306778,SRR2048278.18207394,SRR2048277.7383682,SRR2048278.6786642,","1__22404922__22413359",12
"chr1:22404922|22417994","chr1",22404922,22417994,1,"1_1_0",346,0.006,"exon","ENSG00000070831,","+","SRR2048277.13752349,","1__22404922__22417994",1
"chr1:22816373|22818026","chr1",22816373,22818026,10,"5_7_0",42,0.323,"exon","ENSG00000184677,","+","SRR2048277.5849390,SRR2048277.10610308,SRR2048277.15154860,SRR2048278.1277535,SRR2048278.1633754,SRR2048277.3619351,SRR2048277.4253768,SRR2048278.4196787,SRR2048278.6279929,SRR2048278.9540194,","1__22816373__22818026",10
"chr1:23356962|23377013","chr1",23356962,23377013,21,"12_15_0",254,0.142,"exon","ENSG00000004487,","+","SRR2048277.718390,SRR2048277.2676127,SRR2048277.3084191,SRR2048277.5734314,SRR2048277.7060597,SRR2048277.12956428,SRR2048278.3481976,SRR2048278.4749104,SRR2048278.11966066,SRR2048278.14123823,SRR2048277.6012965,SRR2048277.6694517,SRR2048277.7106129,SRR2048277.7589954,SRR2048277.14455731,SRR2048277.15399037,SRR2048278.7292671,SRR2048278.10051131,SRR2048278.16600513,SRR2048278.17173881,SRR2048278.18330818,","1__23356962__23377013",21
"chr1:23356962|23385660","chr1",23356962,23385660,4,"3_2_0",200,0.038,"exon","ENSG00000004487,","+","SRR2048277.13186038,SRR2048278.7938232,SRR2048278.6583008,SRR2048278.12630670,","1__23356962__23385660",4
"chr1:23366752|23377013","chr1",23366752,23377013,1,"1_1_0",172,0.011,"intron","ENSG00000004487,ENSG00000240553,","+","SRR2048278.2793132,","1__23366752__23377013",1
"chr1:23380254|23384058","chr1",23380254,23384058,1,"1_1_0",378,0.005,"exon","ENSG00000004487,","+","SRR2048277.4740858,","1__23380254__23384058",1
"chr1:23381562|23384058","chr1",23381562,23384058,1,"1_1_0",348,0.006,"exon","ENSG00000004487,","+","SRR2048277.6800240,","1__23381562__23384058",1
"chr1:23381562|23395644","chr1",23381562,23395644,1,"0_1_1",208,0.01,"exon","ENSG00000004487,","+","SRR2048277.5723480,","1__23381562__23395644",1
"chr1:23397718|23398690","chr1",23397718,23398690,10,"6_3_1",183,0.099,"exon","ENSG00000004487,","+","SRR2048277.9459997,SRR2048278.11622413,SRR2048278.13192187,SRR2048278.14722485,SRR2048278.15935670,SRR2048277.7591145,SRR2048277.10201831,SRR2048277.11379176,SRR2048278.3293243,SRR2048278.9431891,","1__23397718__23398690",10
"chr1:23576272|23594980","chr1",23576272,23594980,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR2048278.3254094,","1__23576272__23594980",1
"chr1:23660011|23667510","chr1",23660011,23667510,2,"2_1_1",193,0.02,"exon","ENSG00000125944,","-","SRR2048277.12213840,SRR2048278.5325337,","1__23660011__23667510",2
"chr1:24075511|24076438","chr1",24075511,24076438,1,"1_1_0",155,0.013,"exon","ENSG00000011007,","+","SRR2048278.1391854,","1__24075511__24076438",1
"chr1:24140680|24147083","chr1",24140680,24147083,6,"3_3_1",12,0.5,"exon","ENSG00000117305,","-","SRR2048277.2192909,SRR2048277.3239022,SRR2048277.3373665,SRR2048278.9492649,SRR2048278.16210276,SRR2048278.12252171,","1__24140680__24147083",6
"chr1:24143165|24147083","chr1",24143165,24147083,1,"1_1_0",12,0.143,"exon","ENSG00000117305,","-","SRR2048277.14544432,","1__24143165__24147083",1
"chr1:24766662|24771734","chr1",24766662,24771734,1,"1_1_0",49,0.039,"exon","ENSG00000001461,","+","SRR2048278.264748,","1__24766662__24771734",1
"chr1:25666965|25669564","chr1",25666965,25669564,1,"1_1_0",90,0.022,"exon","ENSG00000183726,","+","SRR2048277.12911586,","1__25666965__25669564",1
"chr1:25678117|25679465","chr1",25678117,25679465,1,"1_1_0",60,0.032,"exon","ENSG00000183726,","+","SRR2048278.11100105,","1__25678117__25679465",1
"chr1:26566253|26586293","chr1",26566253,26586293,1,"0_1_1",110,0.018,"exon","ENSG00000130695,","+","SRR2048277.851578,","1__26566253__26586293",1
"chr1:26581662|26586293","chr1",26581662,26586293,4,"3_2_0",159,0.048,"exon","ENSG00000130695,","+","SRR2048277.28315,SRR2048277.5597787,SRR2048278.15915682,SRR2048278.17617810,","1__26581662__26586293",4
"chr1:26584088|26586293","chr1",26584088,26586293,11,"8_6_1",116,0.159,"exon","ENSG00000130695,","+","SRR2048277.2882787,SRR2048278.4447489,SRR2048278.4470728,SRR2048278.4553982,SRR2048278.16376927,SRR2048278.17508624,SRR2048277.10497589,SRR2048278.4286090,SRR2048278.5051032,SRR2048278.11906081,SRR2048278.13078818,","1__26584088__26586293",11
"chr1:26772807|26774151","chr1",26772807,26774151,5,"2_4_0",39,0.204,"exon","ENSG00000117682,","+","SRR2048277.430306,SRR2048277.2620003,SRR2048277.4636429,SRR2048277.10043329,SRR2048277.15925222,","1__26772807__26774151",5
"chr1:26774050|26786635","chr1",26774050,26786635,4,"3_4_0",75,0.096,"exon","ENSG00000117682,","+","SRR2048277.463219,SRR2048277.8283187,SRR2048278.3495824,SRR2048278.8912520,","1__26774050__26786635",4
"chr1:26784282|26786635","chr1",26784282,26786635,1,"1_1_0",60,0.032,"exon","ENSG00000117682,","+","SRR2048278.15609380,","1__26784282__26786635",1
"chr1:26879882|26900688","chr1",26879882,26900688,2,"1_1_0",63,0.06,"exon","ENSG00000117676,","+","SRR2048278.15275245,SRR2048278.16894536,","1__26879882__26900688",2
"chr1:27056142|27059283","chr1",27056142,27059283,2,"2_2_0",22,0.154,"exon","ENSG00000117713,","+","SRR2048277.13753534,SRR2048278.3479165,","1__27056142__27059283",2
"chr1:27087347|27089776","chr1",27087347,27089776,2,"2_1_0",43,0.085,"exon","ENSG00000117713,","+","SRR2048278.8176134,SRR2048278.14864062,","1__27087347__27089776",2
"chr1:27210616|27217717","chr1",27210616,27217717,1,"1_1_0",21,0.087,"intergenic_region","n/a","-","SRR2048277.10362759,","1__27210616__27217717",1
"chr1:27267948|27268309","chr1",27267948,27268309,5,"5_4_0",130,0.071,"exon","ENSG00000090273,","+","SRR2048277.4534408,SRR2048277.10607689,SRR2048278.9569135,SRR2048278.17975628,SRR2048277.967608,","1__27267948__27268309",5
"chr1:27269151|27269556","chr1",27269151,27269556,10,"7_8_0",86,0.189,"exon","ENSG00000090273,","+","SRR2048277.4495222,SRR2048277.7224524,SRR2048277.14402267,SRR2048278.9172092,SRR2048278.9945908,SRR2048278.12903998,SRR2048278.14394137,SRR2048277.949021,SRR2048277.12466992,SRR2048278.4356215,","1__27269151__27269556",10
"chr1:27440317|27447744","chr1",27440317,27447744,1,"1_1_0",6,0.25,"intron","ENSG00000090020,","-","SRR2048278.7198804,","1__27440317__27447744",1
