"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr1:22074631|22078108","chr1",22074631,22078108,2,"1_1_0",41,0.089,"exon","ENSG00000090686,","-","SRR444975.63023001,SRR444975.63023001,","1__22074631__22078108",2
"chr1:22150151|22150675","chr1",22150151,22150675,1,"1_1_0",166,0.012,"exon","ENSG00000187942,ENSG00000142798,","-","SRR444975.188206199,","1__22150151__22150675",1
"chr1:22158214|22159049","chr1",22158214,22159049,1,"1_1_0",179,0.011,"exon","ENSG00000142798,","+","SRR444975.88004200,","1__22158214__22159049",1
"chr1:22404056|22417996","chr1",22404056,22417996,1,"1_1_0",535,0.004,"intron","ENSG00000070831,","+","SRR444975.107102444,","1__22404056__22417996",1
"chr1:22404922|22413359","chr1",22404922,22413359,3,"2_3_0",38,0.136,"exon","ENSG00000070831,","+","SRR444975.103420424,SRR444975.201646659,SRR444975.129309361,","1__22404922__22413359",3
"chr1:22404922|22417994","chr1",22404922,22417994,1,"1_1_0",568,0.004,"exon","ENSG00000070831,","+","SRR444975.196500771,","1__22404922__22417994",1
"chr1:22816373|22818026","chr1",22816373,22818026,7,"5_4_0",46,0.233,"exon","ENSG00000184677,","+","SRR444975.41732812,SRR444975.50024153,SRR444975.81778127,SRR444975.18107489,SRR444975.50024153,SRR444975.128556511,SRR444975.128556511,","1__22816373__22818026",7
"chr1:23107914|23111569","chr1",23107914,23111569,6,"1_3_1",34,0.261,"exon","ENSG00000133216,","+","SRR444975.152199685,SRR444975.59041355,SRR444975.87081843,SRR444975.103346226,SRR444975.59041355,SRR444975.103346226,","1__23107914__23111569",6
"chr1:23189530|23191705","chr1",23189530,23191705,3,"1_1_1",41,0.128,"exon","ENSG00000133216,","+","SRR444975.171329289,SRR444975.197443062,SRR444975.197443062,","1__23189530__23191705",3
"chr1:23356962|23370979","chr1",23356962,23370979,1,"1_1_0",64,0.03,"exon","ENSG00000004487,","+","SRR444975.27653830,","1__23356962__23370979",1
"chr1:23356962|23377013","chr1",23356962,23377013,16,"7_10_1",131,0.196,"exon","ENSG00000004487,","+","SRR444975.33009278,SRR444975.71190808,SRR444975.76186623,SRR444975.146798115,SRR444975.31395346,SRR444975.69163780,SRR444975.76186623,SRR444975.49826518,SRR444975.67348165,SRR444975.140992681,SRR444975.143753936,SRR444975.152772166,SRR444975.196269123,SRR444975.50024618,SRR444975.67348165,SRR444975.143753936,","1__23356962__23377013",16
"chr1:23356962|23385660","chr1",23356962,23385660,10,"4_6_0",168,0.106,"exon","ENSG00000004487,","+","SRR444975.195628967,SRR444975.193510247,SRR444975.80386265,SRR444975.117487051,SRR444975.156203915,SRR444975.163881625,SRR444975.171571297,SRR444975.27439073,SRR444975.42562010,SRR444975.178436279,","1__23356962__23385660",10
"chr1:23381562|23399896","chr1",23381562,23399896,1,"1_1_0",188,0.011,"exon","ENSG00000004487,","+","SRR444975.156853810,","1__23381562__23399896",1
"chr1:23842827|23845600","chr1",23842827,23845600,1,"1_1_0",19,0.095,"exon","ENSG00000007968,","-","SRR444975.99098635,","1__23842827__23845600",1
"chr1:24022304|24022869","chr1",24022304,24022869,2,"1_1_0",5304,0.001,"exon","ENSG00000142676,","+","SRR444975.182030064,SRR444975.189740555,","1__24022304__24022869",2
"chr1:24112165|24112913","chr1",24112165,24112913,1,"1_1_0",188,0.011,"exon","ENSG00000057757,","+","SRR444975.110863373,","1__24112165__24112913",1
"chr1:24130890|24147083","chr1",24130890,24147083,1,"1_1_0",238,0.008,"exon","ENSG00000117305,","-","SRR444975.114285380,","1__24130890__24147083",1
"chr1:24140680|24147083","chr1",24140680,24147083,4,"3_2_0",157,0.048,"exon","ENSG00000117305,","-","SRR444975.46672036,SRR444975.158435607,SRR444975.169433257,SRR444975.14314844,","1__24140680__24147083",4
"chr1:24143165|24147083","chr1",24143165,24147083,3,"1_1_0",216,0.027,"exon","ENSG00000117305,","-","SRR444975.84522095,SRR444975.101868780,SRR444975.127170251,","1__24143165__24147083",3
"chr1:24840804|24841057","chr1",24840804,24841057,8,"4_6_0",91,0.15,"exon","ENSG00000117602,","+","SRR444975.38170235,SRR444975.51874832,SRR444975.103801480,SRR444975.129163089,SRR444975.68661607,SRR444975.92567732,SRR444975.103564598,SRR444975.106015442,","1__24840804__24841057",8
"chr1:24857708|24859744","chr1",24857708,24859744,3,"2_2_0",103,0.055,"exon","ENSG00000117602,","+","SRR444975.71475774,SRR444975.2409366,SRR444975.200905310,","1__24857708__24859744",3
"chr1:25104365|25107934","chr1",25104365,25107934,1,"1_1_0",2,0.5,"intron","ENSG00000169504,","+","SRR444975.126285957,","1__25104365__25107934",1
"chr1:25666965|25669564","chr1",25666965,25669564,2,"1_1_0",1205,0.003,"exon","ENSG00000183726,","+","SRR444975.93137030,SRR444975.120300139,","1__25666965__25669564",2
"chr1:25666965|25678184","chr1",25666965,25678184,1,"1_1_0",929,0.002,"exon","ENSG00000183726,","+","SRR444975.115222741,","1__25666965__25678184",1
"chr1:25678149|25679450","chr1",25678149,25679450,1,"1_1_0",1318,0.002,"exon","ENSG00000183726,","+","SRR444975.46886419,","1__25678149__25679450",1
"chr1:25775299|25785383","chr1",25775299,25785383,1,"1_1_0",95,0.021,"exon","ENSG00000204178,","+","SRR444975.103726912,","1__25775299__25785383",1
"chr1:25880413|25891698","chr1",25880413,25891698,1,"1_1_0",46,0.042,"exon","ENSG00000157978,","+","SRR444975.177617945,","1__25880413__25891698",1
"chr1:26310437|26314818","chr1",26310437,26314818,1,"1_1_0",70,0.028,"exon","ENSG00000158006,","-","SRR444975.181555398,","1__26310437__26314818",1
"chr1:26566253|26590459","chr1",26566253,26590459,2,"1_1_0",29,0.121,"intron","ENSG00000130695,","+","SRR444975.146207725,SRR444975.146207725,","1__26566253__26590459",2
"chr1:26581662|26582356","chr1",26581662,26582356,3,"2_2_0",63,0.087,"exon","ENSG00000130695,","+","SRR444975.4838822,SRR444975.93586450,SRR444975.174157969,","1__26581662__26582356",3
"chr1:26581662|26586293","chr1",26581662,26586293,2,"1_2_0",70,0.054,"exon","ENSG00000130695,","+","SRR444975.105295065,SRR444975.41825848,","1__26581662__26586293",2
"chr1:26584088|26586293","chr1",26584088,26586293,10,"6_5_0",81,0.198,"exon","ENSG00000130695,","+","SRR444975.157481944,SRR444975.159125651,SRR444975.170573335,SRR444975.201390116,SRR444975.157481944,SRR444975.191731122,SRR444975.42578078,SRR444975.104252052,SRR444975.42578078,SRR444975.138891458,","1__26584088__26586293",10
"chr1:26772807|26774151","chr1",26772807,26774151,17,"4_6_0",144,0.191,"exon","ENSG00000117682,","+","SRR444975.86583518,SRR444975.101504442,SRR444975.86583518,SRR444975.98994784,SRR444975.158548241,SRR444975.158762113,SRR444975.1222326,SRR444975.8656852,SRR444975.65379417,SRR444975.96448906,SRR444975.98603913,SRR444975.98994784,SRR444975.108492028,SRR444975.158548241,SRR444975.158762113,SRR444975.168107393,SRR444975.185476515,","1__26772807__26774151",17
"chr1:26772807|26786635","chr1",26772807,26786635,1,"1_1_0",193,0.01,"exon","ENSG00000117682,","+","SRR444975.191654457,","1__26772807__26786635",1
"chr1:26774050|26786635","chr1",26774050,26786635,2,"2_1_0",241,0.016,"exon","ENSG00000117682,","+","SRR444975.175161442,SRR444975.150654175,","1__26774050__26786635",2
"chr1:27056142|27059283","chr1",27056142,27059283,11,"6_4_0",27,0.449,"exon","ENSG00000117713,","+","SRR444975.30667963,SRR444975.122295459,SRR444975.149082544,SRR444975.153603387,SRR444975.15389706,SRR444975.40425603,SRR444975.80870590,SRR444975.138745960,SRR444975.3128788,SRR444975.54809232,SRR444975.68966029,","1__27056142__27059283",11
"chr1:27087347|27089776","chr1",27087347,27089776,3,"1_1_0",59,0.092,"exon","ENSG00000117713,","+","SRR444975.167334560,SRR444975.83126361,SRR444975.96238970,","1__27087347__27089776",3
"chr1:27269151|27269556","chr1",27269151,27269556,7,"5_5_0",25,0.359,"exon","ENSG00000090273,","+","SRR444975.69872920,SRR444975.15017789,SRR444975.109598600,SRR444975.23008583,SRR444975.62893354,SRR444975.17103993,SRR444975.132784064,","1__27269151__27269556",7
"chr1:27432376|27436268","chr1",27432376,27436268,1,"1_1_0",43,0.044,"exon","ENSG00000090020,","-","SRR444975.80200848,","1__27432376__27436268",1
"chr1:27994737|27995857","chr1",27994737,27995857,1,"1_1_0",174,0.011,"exon","ENSG00000126709,","-","SRR444975.108078615,","1__27994737__27995857",1
"chr1:28075579|28081841","chr1",28075579,28081841,1,"1_1_0",111,0.018,"exon","ENSG00000009780,","+","SRR444975.164341402,","1__28075579__28081841",1
"chr1:28116073|28128326","chr1",28116073,28128326,1,"1_1_0",267,0.007,"exon","ENSG00000117758,","+","SRR444975.67418273,","1__28116073__28128326",1
"chr1:28233439|28233793","chr1",28233439,28233793,1,"1_1_0",126,0.016,"exon","ENSG00000117748,","-","SRR444975.196889543,","1__28233439__28233793",1
"chr1:28315046|28330930","chr1",28315046,28330930,4,"3_3_0",105,0.071,"exon","ENSG00000158161,","-","SRR444975.83663583,SRR444975.127570205,SRR444975.83663583,SRR444975.98280492,","1__28315046__28330930",4
"chr1:28337817|28338222","chr1",28337817,28338222,1,"1_1_0",0,1,"intron","ENSG00000158161,","-","SRR444975.117433123,","1__28337817__28338222",1
"chr1:28362055|28374937","chr1",28362055,28374937,1,"1_0_1",141,0.014,"exon","ENSG00000158161,","-","SRR444975.134262853,","1__28362055__28374937",1
"chr1:28362055|28384605","chr1",28362055,28384605,3,"2_3_0",163,0.036,"exon","ENSG00000158161,","-","SRR444975.37520092,SRR444975.197004676,SRR444975.58158294,","1__28362055__28384605",3
"chr1:28785596|28793046","chr1",28785596,28793046,12,"5_6_1",87,0.216,"exon","ENSG00000204138,","+","SRR444975.39787016,SRR444975.91191109,SRR444975.145475788,SRR444975.172884711,SRR444975.204245112,SRR444975.12632704,SRR444975.127867103,SRR444975.5510942,SRR444975.95305544,SRR444975.153614330,SRR444975.160481706,SRR444975.68543562,","1__28785596__28793046",12
"chr1:28798131|28802803","chr1",28798131,28802803,1,"1_1_0",82,0.024,"intron","ENSG00000204138,","+","SRR444975.67383436,","1__28798131__28802803",1
"chr1:28800066|28800663","chr1",28800066,28800663,3,"3_3_0",112,0.051,"exon","ENSG00000204138,","+","SRR444975.194813774,SRR444975.105712744,SRR444975.108562295,","1__28800066__28800663",3
"chr1:28815682|28819603","chr1",28815682,28819603,1,"1_1_0",87,0.022,"exon","ENSG00000204138,","+","SRR444975.121193344,","1__28815682__28819603",1
"chr1:28897688|28898412","chr1",28897688,28898412,1,"1_0_1",262,0.008,"exon","ENSG00000180098,","+","SRR444975.99884046,","1__28897688__28898412",1
"chr1:28907072|28907741","chr1",28907072,28907741,1,"1_1_0",143,0.014,"exon","ENSG00000197989,","-","SRR444975.97692930,","1__28907072__28907741",1
"chr1:29068915|29070498","chr1",29068915,29070498,8,"6_7_0",56,0.222,"exon","ENSG00000198492,","+","SRR444975.28092573,SRR444975.86721181,SRR444975.134902879,SRR444975.163156416,SRR444975.73292190,SRR444975.134902879,SRR444975.148727626,SRR444975.60300900,","1__29068915__29070498",8
"chr1:29362338|29435949","chr1",29362338,29435949,2,"1_1_0",57,0.066,"exon","ENSG00000159023,","+","SRR444975.12194488,SRR444975.12698718,","1__29362338__29435949",2
"chr1:29481208|29481422","chr1",29481208,29481422,18,"9_10_1",134,0.212,"exon","ENSG00000116350,","-","SRR444975.29516206,SRR444975.81319518,SRR444975.85913946,SRR444975.153195614,SRR444975.163562684,SRR444975.172984824,SRR444975.24514540,SRR444975.71916682,SRR444975.85913946,SRR444975.119476695,SRR444975.152099257,SRR444975.155882869,SRR444975.164246445,SRR444975.172984824,SRR444975.175047916,SRR444975.146694468,SRR444975.156367706,SRR444975.185434023,","1__29481208__29481422",18
"chr1:29481208|29487029","chr1",29481208,29487029,2,"1_1_0",96,0.04,"exon","ENSG00000116350,","-","SRR444975.44225288,SRR444975.44225288,","1__29481208__29487029",2
"chr1:29585017|29587415","chr1",29585017,29587415,1,"1_1_0",22,0.083,"exon","ENSG00000060656,","+","SRR444975.87005695,","1__29585017__29587415",1
"chr1:31452909|31455487","chr1",31452909,31455487,2,"1_1_0",31,0.114,"intron","ENSG00000134644,","-","SRR444975.13603807,SRR444975.179662177,","1__31452909__31455487",2
"chr1:31452909|31468067","chr1",31452909,31468067,2,"1_2_0",125,0.031,"exon","ENSG00000134644,","-","SRR444975.26494021,SRR444975.68400069,","1__31452909__31468067",2
"chr1:31465237|31468067","chr1",31465237,31468067,15,"10_6_0",125,0.194,"exon","ENSG00000134644,","-","SRR444975.31986945,SRR444975.85456160,SRR444975.96271667,SRR444975.134645797,SRR444975.13891850,SRR444975.25661834,SRR444975.79096392,SRR444975.107299514,SRR444975.137572205,SRR444975.162974897,SRR444975.23352680,SRR444975.72489352,SRR444975.126156384,SRR444975.6076503,SRR444975.119984443,","1__31465237__31468067",15
"chr1:31465237|31479949","chr1",31465237,31479949,11,"4_7_1",68,0.244,"exon","ENSG00000134644,","-","SRR444975.28934229,SRR444975.84853601,SRR444975.59611605,SRR444975.83135872,SRR444975.135561038,SRR444975.195520999,SRR444975.59611605,SRR444975.83135872,SRR444975.100900528,SRR444975.135561038,SRR444975.195520999,","1__31465237__31479949",11
"chr1:31478700|31479949","chr1",31478700,31479949,5,"3_3_0",128,0.072,"exon","ENSG00000134644,","-","SRR444975.9267963,SRR444975.53786701,SRR444975.194371694,SRR444975.154854011,SRR444975.194371694,","1__31478700__31479949",5
"chr1:31740718|31764853","chr1",31740718,31764853,1,"1_0_1",162,0.012,"exon","ENSG00000060688,","-","SRR444975.36254690,","1__31740718__31764853",1
"chr1:31742005|31764853","chr1",31742005,31764853,1,"1_1_0",202,0.01,"exon","ENSG00000060688,","-","SRR444975.85982161,","1__31742005__31764853",1
"chr1:31810022|31811895","chr1",31810022,31811895,7,"5_5_0",373,0.036,"exon","ENSG00000121766,","+","SRR444975.102459025,SRR444975.174564941,SRR444975.191265831,SRR444975.78108345,SRR444975.114286452,SRR444975.140388369,SRR444975.159343884,","1__31810022__31811895",7
"chr1:31810022|31821821","chr1",31810022,31821821,3,"3_1_0",235,0.025,"exon","ENSG00000121766,","+","SRR444975.87008908,SRR444975.84453011,SRR444975.136638205,","1__31810022__31821821",3
"chr1:32127020|32127299","chr1",32127020,32127299,1,"0_1_1",131,0.015,"exon","ENSG00000084636,","+","SRR444975.50401697,","1__32127020__32127299",1
"chr1:32373262|32385259","chr1",32373262,32385259,2,"2_2_0",448,0.009,"exon","ENSG00000184007,","-","SRR444975.195199802,SRR444975.187754608,","1__32373262__32385259",2
"chr1:32375639|32401260","chr1",32375639,32401260,2,"1_1_0",8,0.333,"exon","ENSG00000184007,","-","SRR444975.30442580,SRR444975.30442580,","1__32375639__32401260",2
"chr1:32377297|32385259","chr1",32377297,32385259,1,"1_1_0",344,0.006,"exon","ENSG00000184007,","-","SRR444975.34762133,","1__32377297__32385259",1
"chr1:32381492|32385259","chr1",32381492,32385259,2,"2_1_0",145,0.027,"exon","ENSG00000184007,","-","SRR444975.54331052,SRR444975.164085855,","1__32381492__32385259",2
"chr1:32381496|32385259","chr1",32381496,32385259,74,"28_20_1",222,0.4,"exon","ENSG00000184007,","-","SRR444975.24846515,SRR444975.26862320,SRR444975.28059406,SRR444975.49079833,SRR444975.65698813,SRR444975.69863604,SRR444975.84954030,SRR444975.92102436,SRR444975.101530154,SRR444975.102132762,SRR444975.123650476,SRR444975.152373034,SRR444975.161518131,SRR444975.170542753,SRR444975.190143133,SRR444975.2029276,SRR444975.29036563,SRR444975.50965588,SRR444975.62719548,SRR444975.71974393,SRR444975.100190127,SRR444975.140406621,SRR444975.148967712,SRR444975.158278469,SRR444975.163006996,SRR444975.163518576,SRR444975.198792413,SRR444975.5761259,SRR444975.9345899,SRR444975.9967849,SRR444975.15724360,SRR444975.33630769,SRR444975.37206300,SRR444975.52249277,SRR444975.81208279,SRR444975.81527194,SRR444975.89680495,SRR444975.95845502,SRR444975.96221683,SRR444975.108785493,SRR444975.110661700,SRR444975.119076407,SRR444975.120816102,SRR444975.121829631,SRR444975.130352670,SRR444975.131919665,SRR444975.135566296,SRR444975.140252776,SRR444975.149666779,SRR444975.155039182,SRR444975.162361958,SRR444975.162783091,SRR444975.164436480,SRR444975.181446261,SRR444975.908723,SRR444975.13382228,SRR444975.26507920,SRR444975.35926641,SRR444975.41187286,SRR444975.41226377,SRR444975.59747798,SRR444975.65432180,SRR444975.72523997,SRR444975.99979529,SRR444975.101020313,SRR444975.107718853,SRR444975.108785493,SRR444975.115726789,SRR444975.121829631,SRR444975.127465782,SRR444975.142158128,SRR444975.144499180,SRR444975.148956876,SRR444975.154667915,","1__32381496__32385259",74
"chr1:32495899|32498935","chr1",32495899,32498935,2,"2_2_0",750,0.005,"exon","ENSG00000121774,","+","SRR444975.151714006,SRR444975.190279925,","1__32495899__32498935",2
"chr1:32495899|32504220","chr1",32495899,32504220,2,"2_2_0",714,0.006,"exon","ENSG00000121774,","+","SRR444975.35459317,SRR444975.41766513,","1__32495899__32504220",2
"chr1:32495899|32510991","chr1",32495899,32510991,4,"4_1_1",330,0.024,"exon","ENSG00000121774,","+","SRR444975.7340115,SRR444975.22156314,SRR444975.46490839,SRR444975.118050773,","1__32495899__32510991",4
"chr1:32502511|32504220","chr1",32502511,32504220,8,"5_4_1",757,0.021,"exon","ENSG00000121774,","+","SRR444975.83357088,SRR444975.113504172,SRR444975.126239546,SRR444975.182357888,SRR444975.184707255,SRR444975.13631513,SRR444975.19904612,SRR444975.104042410,","1__32502511__32504220",8
"chr1:32502511|32505174","chr1",32502511,32505174,8,"4_1_2",619,0.025,"exon","ENSG00000121774,","+","SRR444975.157903061,SRR444975.123297093,SRR444975.86077606,SRR444975.102192283,SRR444975.160648889,SRR444975.102192283,SRR444975.160989796,SRR444975.193731376,","1__32502511__32505174",8
"chr1:32560385|32566163","chr1",32560385,32566163,6,"4_5_0",98,0.109,"exon","ENSG00000121775,","+","SRR444975.138184281,SRR444975.121183642,SRR444975.174203603,SRR444975.174607371,SRR444975.29290765,SRR444975.194205313,","1__32560385__32566163",6
"chr1:32620189|32632897","chr1",32620189,32632897,2,"1_1_0",327,0.012,"exon","ENSG00000025800,","+","SRR444975.190180970,SRR444975.76420803,","1__32620189__32632897",2
"chr1:32628836|32632897","chr1",32628836,32632897,1,"1_1_0",343,0.006,"exon","ENSG00000025800,","+","SRR444975.77705862,","1__32628836__32632897",1
"chr1:32637788|32637936","chr1",32637788,32637936,1,"1_1_0",319,0.006,"exon","ENSG00000025800,","+","SRR444975.183458336,","1__32637788__32637936",1
"chr1:32653555|32653725","chr1",32653555,32653725,1,"1_1_0",436,0.005,"exon","ENSG00000084652,","+","SRR444975.41538929,","1__32653555__32653725",1
"chr1:32658836|32660607","chr1",32658836,32660607,1,"1_1_0",554,0.004,"exon","ENSG00000084652,","+","SRR444975.46724303,","1__32658836__32660607",1
"chr1:32792540|32793278","chr1",32792540,32793278,3,"2_2_0",43,0.122,"exon","ENSG00000116478,","+","SRR444975.155550568,SRR444975.155550568,SRR444975.186379186,","1__32792540__32793278",3
"chr1:32834048|32842342","chr1",32834048,32842342,1,"1_1_0",203,0.01,"exon","ENSG00000160058,","-","SRR444975.92008142,","1__32834048__32842342",1
"chr1:32852380|32852782","chr1",32852380,32852782,3,"1_1_0",122,0.047,"intron","ENSG00000160058,","-","SRR444975.27471989,SRR444975.166248655,SRR444975.46036340,","1__32852380__32852782",3
"chr1:33058532|33059355","chr1",33058532,33059355,4,"4_3_0",47,0.145,"exon","ENSG00000254553,ENSG00000160062,","+","SRR444975.160715773,SRR444975.186076327,SRR444975.23218655,SRR444975.82577631,","1__33058532__33059355",4
"chr1:33058532|33060824","chr1",33058532,33060824,1,"1_1_0",57,0.034,"exon","ENSG00000254553,ENSG00000160062,","+","SRR444975.201116032,","1__33058532__33060824",1
"chr1:33073647|33099673","chr1",33073647,33099673,1,"1_1_0",69,0.028,"intron","ENSG00000176261,","-","SRR444975.30555303,","1__33073647__33099673",1
"chr1:33263377|33272118","chr1",33263377,33272118,3,"3_1_1",692,0.009,"exon","ENSG00000134684,","+","SRR444975.184446618,SRR444975.12417132,SRR444975.192504743,","1__33263377__33272118",3
